transaction_id,is_fraud,risk_score,fraud_type,detection_method,amount_blocked
TXN_00043011,True,61.7,Friendly Fraud,ML Model,154.04
TXN_00043168,True,89.7,Account Takeover,ML Model,1093.55
TXN_00043397,True,68.9,Account Takeover,ML Model,130.38
TXN_00043414,True,82.8,Card Testing,ML Model,206.99
TXN_00043527,True,72.4,Synthetic Identity,ML Model,196.08
TXN_00043735,True,90.7,Stolen Card,ML Model,103.45
TXN_00043771,True,73.4,Card Testing,Manual Review,15.07
TXN_00043959,True,87.0,Card Testing,Rule-Based,162.13
TXN_00044003,True,94.8,Card Testing,ML Model,264.23
TXN_00044020,True,64.0,Friendly Fraud,Manual Review,144.15
TXN_00044033,True,86.9,Card Testing,ML Model,107.96
TXN_00044078,True,73.4,Account Takeover,ML Model,102.77
TXN_00044182,True,88.7,Card Testing,Rule-Based,238.5
TXN_00044197,True,75.0,Friendly Fraud,ML Model,208.33
TXN_00044241,True,86.8,Stolen Card,Rule-Based,923.53
TXN_00044309,True,89.1,Synthetic Identity,Rule-Based,89.48
TXN_00044517,True,63.1,Synthetic Identity,ML Model,131.16
TXN_00044528,True,93.9,Stolen Card,ML Model,92.2
TXN_00044574,True,67.1,Card Testing,Rule-Based,116.26
TXN_00044662,True,85.8,Account Takeover,Manual Review,33.91
TXN_00044847,True,61.0,Friendly Fraud,ML Model,43.24
TXN_00044895,True,81.7,Stolen Card,ML Model,43.42
TXN_00045034,True,92.1,Synthetic Identity,ML Model,230.21
TXN_00045199,True,66.2,Synthetic Identity,ML Model,78.87
TXN_00045319,True,93.5,Synthetic Identity,ML Model,86.09
TXN_00045336,True,91.3,Account Takeover,ML Model,214.32
TXN_00045459,True,62.5,Stolen Card,ML Model,301.24
TXN_00045530,True,89.5,Account Takeover,Rule-Based,27.2
TXN_00045588,True,61.0,Stolen Card,ML Model,581.13
TXN_00045600,True,65.1,Account Takeover,Rule-Based,208.38
TXN_00045805,True,75.1,Stolen Card,ML Model,30.08
TXN_00045829,True,85.0,Friendly Fraud,ML Model,143.19
TXN_00045882,True,83.0,Friendly Fraud,ML Model,335.57
TXN_00046036,True,64.7,Account Takeover,ML Model,49.17
TXN_00046077,True,83.1,Stolen Card,Rule-Based,62.09
TXN_00046212,True,87.0,Card Testing,ML Model,57.38
TXN_00046584,True,73.8,Account Takeover,Rule-Based,76.61
TXN_00046659,True,83.7,Synthetic Identity,ML Model,217.23
TXN_00046752,True,60.6,Synthetic Identity,Not Detected,0.0
TXN_00046760,True,71.0,Account Takeover,ML Model,36.35
TXN_00046915,True,68.4,Stolen Card,ML Model,873.69
TXN_00046934,True,85.6,Stolen Card,ML Model,141.64
TXN_00046985,True,65.6,Stolen Card,Rule-Based,171.76
TXN_00047007,True,72.1,Stolen Card,ML Model,134.53
TXN_00047081,True,85.0,Card Testing,ML Model,74.71
TXN_00047169,True,74.0,Account Takeover,ML Model,92.41
TXN_00047294,True,71.5,Synthetic Identity,ML Model,13.51
TXN_00047383,True,65.2,Stolen Card,Manual Review,487.27
TXN_00047438,True,78.9,Stolen Card,ML Model,39.75
TXN_00047531,True,87.8,Friendly Fraud,ML Model,44.04
TXN_00047534,True,63.0,Friendly Fraud,Rule-Based,337.32
TXN_00047565,True,74.9,Stolen Card,ML Model,539.51
TXN_00047657,True,91.1,Synthetic Identity,ML Model,33.98
TXN_00047721,True,60.9,Friendly Fraud,ML Model,126.31
TXN_00047756,True,62.4,Friendly Fraud,Rule-Based,132.64
TXN_00047760,True,66.3,Friendly Fraud,ML Model,207.41
TXN_00047812,True,88.7,Card Testing,Rule-Based,416.41
TXN_00047861,True,84.8,Account Takeover,Rule-Based,44.79
TXN_00047899,True,91.6,Card Testing,ML Model,109.2
TXN_00048015,True,89.2,Synthetic Identity,ML Model,79.58
TXN_00048062,True,72.0,Stolen Card,Not Detected,0.0
TXN_00048091,True,90.6,Account Takeover,Manual Review,105.33
TXN_00048158,True,81.5,Card Testing,ML Model,168.87
TXN_00048378,True,73.0,Card Testing,ML Model,190.7
TXN_00048411,True,69.7,Friendly Fraud,Not Detected,0.0
TXN_00048577,True,70.4,Friendly Fraud,ML Model,87.76
TXN_00048661,True,63.4,Friendly Fraud,Rule-Based,81.27
TXN_00048682,True,79.5,Account Takeover,ML Model,237.62
TXN_00048700,True,76.3,Friendly Fraud,ML Model,332.15
TXN_00048929,True,84.4,Synthetic Identity,Rule-Based,52.13
TXN_00049138,True,82.1,Friendly Fraud,Manual Review,199.88
TXN_00049154,True,65.6,Synthetic Identity,Manual Review,74.93
TXN_00049362,True,83.7,Friendly Fraud,Rule-Based,409.91
TXN_00049530,True,68.9,Stolen Card,ML Model,126.43
TXN_00049656,True,63.8,Account Takeover,Not Detected,0.0
TXN_00049687,True,91.0,Account Takeover,ML Model,997.94
TXN_00049775,True,93.2,Synthetic Identity,ML Model,87.47
TXN_00049790,True,69.4,Stolen Card,ML Model,308.71
TXN_00049806,True,85.5,Friendly Fraud,ML Model,97.6
TXN_00050082,True,76.1,Stolen Card,ML Model,91.26
TXN_00050205,True,61.3,Synthetic Identity,ML Model,39.85
TXN_00050316,True,93.4,Friendly Fraud,Rule-Based,57.71
TXN_00050400,True,83.5,Account Takeover,Manual Review,195.71
TXN_00050527,True,61.3,Account Takeover,ML Model,23.18
TXN_00050704,True,80.6,Synthetic Identity,ML Model,66.92
TXN_00050849,True,83.4,Friendly Fraud,ML Model,368.15
TXN_00050874,True,72.5,Account Takeover,ML Model,52.16
TXN_00050876,True,87.4,Friendly Fraud,ML Model,885.54
TXN_00050983,True,86.2,Friendly Fraud,ML Model,50.89
TXN_00051008,True,63.9,Stolen Card,Not Detected,0.0
TXN_00051082,True,80.6,Account Takeover,ML Model,442.17
TXN_00051100,True,71.4,Card Testing,Rule-Based,96.09
TXN_00051131,True,61.8,Account Takeover,Rule-Based,55.32
TXN_00051181,True,77.7,Account Takeover,ML Model,260.33
TXN_00051306,True,60.1,Synthetic Identity,ML Model,47.31
TXN_00051345,True,84.6,Account Takeover,ML Model,288.6
TXN_00051387,True,78.6,Card Testing,ML Model,93.46
TXN_00051439,True,61.7,Stolen Card,ML Model,516.95
TXN_00051458,True,90.6,Account Takeover,ML Model,240.96
TXN_00051486,True,70.3,Card Testing,ML Model,50.22
TXN_00051543,True,91.8,Friendly Fraud,Rule-Based,101.15
TXN_00051583,True,82.4,Account Takeover,Not Detected,0.0
TXN_00052083,True,77.3,Account Takeover,ML Model,44.15
TXN_00052086,True,87.0,Card Testing,ML Model,214.08
TXN_00052165,True,74.1,Account Takeover,ML Model,639.12
TXN_00052245,True,90.4,Account Takeover,Manual Review,120.92
TXN_00052296,True,74.8,Friendly Fraud,ML Model,51.42
TXN_00052372,True,78.5,Synthetic Identity,ML Model,18.8
TXN_00052379,True,65.8,Stolen Card,Not Detected,0.0
TXN_00052781,True,84.6,Synthetic Identity,Not Detected,0.0
TXN_00053056,True,78.8,Synthetic Identity,ML Model,172.37
TXN_00053087,True,73.3,Account Takeover,ML Model,75.34
TXN_00053257,True,68.3,Synthetic Identity,ML Model,160.12
TXN_00053335,True,69.5,Friendly Fraud,ML Model,238.22
TXN_00053407,True,93.9,Synthetic Identity,Manual Review,72.24
TXN_00053525,True,70.6,Card Testing,ML Model,128.61
TXN_00053576,True,73.2,Account Takeover,ML Model,173.19
TXN_00053623,True,91.3,Account Takeover,ML Model,493.09
TXN_00053645,True,79.3,Card Testing,Manual Review,195.61
TXN_00053818,True,92.1,Account Takeover,ML Model,223.4
TXN_00053886,True,60.6,Card Testing,ML Model,52.65
TXN_00053922,True,67.1,Synthetic Identity,Rule-Based,533.69
TXN_00054015,True,69.2,Stolen Card,Not Detected,0.0
TXN_00054108,True,80.9,Friendly Fraud,Rule-Based,1331.61
TXN_00054229,True,91.6,Card Testing,ML Model,256.72
TXN_00054322,True,79.2,Stolen Card,ML Model,166.91
TXN_00054542,True,91.2,Stolen Card,ML Model,78.14
TXN_00054569,True,77.1,Friendly Fraud,ML Model,374.95
TXN_00054621,True,76.7,Synthetic Identity,Not Detected,0.0
TXN_00054645,True,81.2,Stolen Card,Not Detected,0.0
TXN_00054688,True,84.9,Friendly Fraud,ML Model,33.3
TXN_00054859,True,84.7,Stolen Card,Not Detected,0.0
TXN_00054916,True,74.6,Account Takeover,Rule-Based,36.48
TXN_00054958,True,83.2,Synthetic Identity,ML Model,68.8
TXN_00054996,True,91.2,Stolen Card,Rule-Based,80.38
TXN_00055014,True,68.8,Synthetic Identity,ML Model,61.11
TXN_00055015,True,66.3,Card Testing,Not Detected,0.0
TXN_00055200,True,88.3,Account Takeover,ML Model,200.3
TXN_00055233,True,77.3,Stolen Card,ML Model,29.61
TXN_00055234,True,69.7,Stolen Card,Rule-Based,35.93
TXN_00055240,True,75.8,Account Takeover,ML Model,2644.43
TXN_00055362,True,70.2,Stolen Card,Manual Review,40.25
TXN_00055471,True,92.7,Card Testing,ML Model,64.72
TXN_00055492,True,74.9,Card Testing,Not Detected,0.0
TXN_00055633,True,84.8,Synthetic Identity,ML Model,30.91
TXN_00055681,True,66.8,Card Testing,ML Model,183.68
TXN_00055736,True,87.2,Card Testing,ML Model,754.23
TXN_00055783,True,66.8,Friendly Fraud,Not Detected,0.0
TXN_00055785,True,73.9,Stolen Card,ML Model,271.61
TXN_00055819,True,69.3,Stolen Card,ML Model,204.57
TXN_00055860,True,87.1,Card Testing,ML Model,176.63
TXN_00055911,True,61.2,Synthetic Identity,Rule-Based,62.41
TXN_00055973,True,64.6,Synthetic Identity,ML Model,42.86
TXN_00055999,True,68.4,Friendly Fraud,ML Model,71.82
TXN_00056038,True,69.0,Stolen Card,ML Model,148.74
TXN_00056190,True,89.2,Synthetic Identity,ML Model,306.47
TXN_00056210,True,79.5,Account Takeover,ML Model,339.95
TXN_00056256,True,66.0,Friendly Fraud,ML Model,541.22
TXN_00056530,True,91.5,Friendly Fraud,ML Model,174.45
TXN_00056682,True,91.6,Account Takeover,Rule-Based,230.17
TXN_00056706,True,74.9,Account Takeover,ML Model,874.32
TXN_00056714,True,81.4,Card Testing,Rule-Based,397.94
TXN_00056734,True,78.8,Stolen Card,ML Model,965.94
TXN_00056759,True,80.0,Card Testing,Rule-Based,148.95
TXN_00056865,True,80.1,Friendly Fraud,ML Model,129.45
TXN_00056951,True,90.2,Card Testing,ML Model,126.33
TXN_00057174,True,76.1,Friendly Fraud,ML Model,14.47
TXN_00057216,True,65.8,Stolen Card,Rule-Based,85.48
TXN_00057251,True,91.5,Account Takeover,ML Model,60.97
TXN_00057305,True,91.5,Stolen Card,ML Model,81.01
TXN_00057377,True,61.1,Account Takeover,ML Model,137.09
TXN_00057414,True,85.0,Synthetic Identity,ML Model,456.48
TXN_00057465,True,78.0,Friendly Fraud,ML Model,112.9
TXN_00057508,True,87.9,Card Testing,Not Detected,0.0
TXN_00057562,True,70.5,Card Testing,ML Model,98.22
TXN_00057612,True,90.9,Card Testing,ML Model,36.44
TXN_00057714,True,87.8,Card Testing,ML Model,103.3
TXN_00057719,True,84.6,Card Testing,ML Model,371.89
TXN_00057727,True,68.4,Stolen Card,ML Model,44.98
TXN_00057801,True,81.7,Stolen Card,ML Model,526.33
TXN_00057883,True,82.6,Account Takeover,ML Model,48.08
TXN_00057917,True,75.8,Synthetic Identity,Rule-Based,430.4
TXN_00058060,True,67.0,Friendly Fraud,ML Model,132.72
TXN_00058312,True,81.7,Friendly Fraud,Rule-Based,29.78
TXN_00058351,True,62.2,Card Testing,ML Model,251.41
TXN_00058431,True,75.8,Card Testing,ML Model,618.66
TXN_00058438,True,65.3,Friendly Fraud,ML Model,354.71
TXN_00058521,True,62.4,Card Testing,ML Model,182.34
TXN_00058540,True,91.1,Synthetic Identity,Rule-Based,38.56
TXN_00058564,True,66.3,Account Takeover,Rule-Based,224.33
TXN_00058761,True,86.5,Account Takeover,Rule-Based,166.1
TXN_00059014,True,62.9,Card Testing,ML Model,105.26
TXN_00059114,True,91.8,Friendly Fraud,ML Model,72.9
TXN_00059272,True,69.8,Synthetic Identity,ML Model,315.11
TXN_00059367,True,71.1,Synthetic Identity,Manual Review,656.72
TXN_00059466,True,77.8,Stolen Card,ML Model,177.62
TXN_00059755,True,94.3,Card Testing,Rule-Based,250.92
TXN_00059818,True,60.7,Friendly Fraud,ML Model,117.73
TXN_00059976,True,65.9,Synthetic Identity,Rule-Based,395.81
TXN_00059989,True,86.6,Account Takeover,ML Model,81.96
TXN_00060145,True,90.4,Card Testing,ML Model,196.71
TXN_00060192,True,65.9,Synthetic Identity,ML Model,164.07
TXN_00060225,True,72.8,Friendly Fraud,Rule-Based,235.68
TXN_00060231,True,80.3,Card Testing,ML Model,56.43
TXN_00060350,True,80.6,Synthetic Identity,ML Model,253.27
TXN_00060446,True,69.4,Synthetic Identity,ML Model,118.75
TXN_00060700,True,78.5,Friendly Fraud,ML Model,102.26
TXN_00060723,True,73.7,Card Testing,ML Model,274.46
TXN_00060812,True,62.9,Stolen Card,Rule-Based,14.29
TXN_00060838,True,87.1,Stolen Card,ML Model,1622.88
TXN_00060978,True,72.4,Synthetic Identity,Rule-Based,74.19
TXN_00061039,True,70.9,Stolen Card,ML Model,21.28
TXN_00061154,True,77.5,Stolen Card,ML Model,29.69
TXN_00061375,True,91.7,Stolen Card,Rule-Based,61.32
TXN_00061436,True,92.6,Stolen Card,ML Model,867.97
TXN_00061684,True,88.2,Synthetic Identity,ML Model,29.71
TXN_00061868,True,69.2,Account Takeover,Rule-Based,28.62
TXN_00061947,True,90.3,Card Testing,ML Model,74.56
TXN_00061990,True,88.5,Account Takeover,ML Model,149.11
TXN_00062197,True,89.2,Stolen Card,ML Model,122.14
TXN_00062249,True,80.2,Card Testing,Rule-Based,65.54
TXN_00062339,True,82.9,Friendly Fraud,ML Model,22.48
TXN_00062447,True,65.4,Account Takeover,Rule-Based,633.2
TXN_00062479,True,88.1,Account Takeover,ML Model,11.31
TXN_00062486,True,90.4,Friendly Fraud,ML Model,292.88
TXN_00062563,True,87.3,Synthetic Identity,ML Model,64.08
TXN_00062576,True,80.1,Card Testing,ML Model,271.54
TXN_00062604,True,89.2,Account Takeover,Rule-Based,236.51
TXN_00062657,True,83.9,Stolen Card,Rule-Based,392.07
TXN_00062681,True,68.8,Synthetic Identity,ML Model,34.04
TXN_00062745,True,70.6,Account Takeover,ML Model,50.21
TXN_00062976,True,67.9,Synthetic Identity,Rule-Based,122.34
TXN_00062985,True,90.4,Synthetic Identity,Rule-Based,455.78
TXN_00063002,True,77.8,Card Testing,ML Model,70.81
TXN_00063042,True,77.5,Account Takeover,ML Model,173.44
TXN_00063181,True,85.1,Stolen Card,ML Model,35.55
TXN_00063273,True,94.8,Synthetic Identity,ML Model,295.53
TXN_00063280,True,67.8,Stolen Card,Manual Review,781.56
TXN_00063359,True,70.9,Stolen Card,ML Model,54.0
TXN_00063533,True,62.3,Stolen Card,ML Model,137.24
TXN_00063671,True,69.9,Stolen Card,ML Model,139.01
TXN_00063831,True,76.4,Friendly Fraud,ML Model,528.82
TXN_00063942,True,91.4,Friendly Fraud,Manual Review,49.26
TXN_00063991,True,85.8,Synthetic Identity,Rule-Based,340.75
TXN_00064089,True,91.9,Card Testing,ML Model,99.1
TXN_00064316,True,73.9,Account Takeover,ML Model,297.75
TXN_00064354,True,65.6,Synthetic Identity,ML Model,53.58
TXN_00064575,True,93.0,Synthetic Identity,Not Detected,0.0
TXN_00064823,True,70.8,Account Takeover,Manual Review,136.44
TXN_00064832,True,76.0,Friendly Fraud,ML Model,14.1
TXN_00064876,True,77.4,Card Testing,ML Model,348.38
TXN_00065007,True,78.6,Friendly Fraud,ML Model,114.96
TXN_00065064,True,68.7,Stolen Card,Not Detected,0.0
TXN_00065075,True,84.5,Friendly Fraud,ML Model,9.7
TXN_00065137,True,81.5,Synthetic Identity,Rule-Based,155.85
TXN_00065169,True,91.0,Stolen Card,ML Model,338.11
TXN_00065194,True,61.3,Stolen Card,ML Model,46.37
TXN_00065269,True,73.5,Stolen Card,Manual Review,22.74
TXN_00065308,True,77.7,Stolen Card,ML Model,78.35
TXN_00065473,True,78.8,Friendly Fraud,ML Model,96.0
TXN_00065537,True,76.2,Stolen Card,ML Model,28.88
TXN_00065576,True,89.3,Synthetic Identity,Rule-Based,206.17
TXN_00065616,True,69.2,Card Testing,Manual Review,27.78
TXN_00065659,True,63.5,Stolen Card,ML Model,37.24
TXN_00065696,True,82.4,Friendly Fraud,ML Model,23.15
TXN_00065734,True,69.3,Stolen Card,Rule-Based,33.06
TXN_00065792,True,74.3,Account Takeover,ML Model,123.88
TXN_00065841,True,80.2,Synthetic Identity,ML Model,78.08
TXN_00065890,True,66.6,Account Takeover,ML Model,36.12
TXN_00065949,True,63.6,Synthetic Identity,Not Detected,0.0
TXN_00066023,True,85.1,Account Takeover,ML Model,42.03
TXN_00066172,True,74.1,Stolen Card,ML Model,62.35
TXN_00066252,True,83.0,Card Testing,ML Model,271.58
TXN_00066369,True,89.9,Stolen Card,ML Model,364.42
TXN_00066578,True,85.8,Stolen Card,Rule-Based,109.69
TXN_00066879,True,86.8,Stolen Card,Not Detected,0.0
TXN_00066928,True,94.7,Stolen Card,ML Model,49.21
TXN_00067017,True,79.4,Synthetic Identity,ML Model,350.66
TXN_00067052,True,92.2,Card Testing,ML Model,253.72
TXN_00067058,True,87.9,Account Takeover,Manual Review,233.22
TXN_00067390,True,93.5,Card Testing,ML Model,137.87
TXN_00067420,True,89.8,Account Takeover,ML Model,21.78
TXN_00067460,True,85.6,Synthetic Identity,Not Detected,0.0
TXN_00067551,True,65.4,Stolen Card,Not Detected,0.0
TXN_00067765,True,66.3,Friendly Fraud,Rule-Based,190.48
TXN_00067913,True,65.6,Card Testing,ML Model,78.83
TXN_00067936,True,80.3,Card Testing,ML Model,49.82
TXN_00067964,True,70.4,Card Testing,Manual Review,4348.52
TXN_00067972,True,80.2,Synthetic Identity,Manual Review,99.46
TXN_00067977,True,91.2,Friendly Fraud,ML Model,74.44
TXN_00068097,True,76.1,Card Testing,ML Model,74.65
TXN_00068133,True,71.5,Friendly Fraud,ML Model,357.65
TXN_00068388,True,78.9,Account Takeover,ML Model,196.81
TXN_00068444,True,71.8,Friendly Fraud,Manual Review,1121.14
TXN_00068559,True,68.9,Synthetic Identity,ML Model,442.78
TXN_00068572,True,71.5,Synthetic Identity,Not Detected,0.0
TXN_00068576,True,84.0,Account Takeover,ML Model,3292.38
TXN_00068580,True,73.6,Card Testing,ML Model,93.31
TXN_00068797,True,76.7,Synthetic Identity,ML Model,39.26
TXN_00068995,True,89.3,Friendly Fraud,Rule-Based,957.71
TXN_00069211,True,61.3,Card Testing,Manual Review,347.24
TXN_00069331,True,83.2,Card Testing,Manual Review,331.44
TXN_00069503,True,83.7,Friendly Fraud,ML Model,2405.12
TXN_00069529,True,72.9,Synthetic Identity,ML Model,198.4
TXN_00069592,True,88.5,Synthetic Identity,Rule-Based,100.32
TXN_00069614,True,91.2,Friendly Fraud,ML Model,548.89
TXN_00069687,True,86.6,Synthetic Identity,ML Model,110.85
TXN_00069713,True,80.4,Synthetic Identity,ML Model,257.22
TXN_00069870,True,81.7,Friendly Fraud,ML Model,127.11
TXN_00069909,True,76.2,Synthetic Identity,Rule-Based,240.99
TXN_00069928,True,86.5,Friendly Fraud,ML Model,363.96
TXN_00069999,True,90.5,Stolen Card,Rule-Based,91.67
TXN_00070062,True,78.6,Stolen Card,ML Model,283.3
TXN_00070086,True,93.3,Account Takeover,ML Model,120.98
TXN_00070162,True,65.9,Friendly Fraud,ML Model,110.39
TXN_00070295,True,64.0,Card Testing,ML Model,104.01
TXN_00070416,True,78.1,Stolen Card,ML Model,72.5
TXN_00070608,True,78.1,Stolen Card,ML Model,30.11
TXN_00070709,True,76.0,Synthetic Identity,Rule-Based,399.22
TXN_00070818,True,86.1,Stolen Card,ML Model,164.56
TXN_00070898,True,83.1,Friendly Fraud,ML Model,77.75
TXN_00070936,True,81.6,Card Testing,Manual Review,56.04
TXN_00070941,True,92.7,Stolen Card,Not Detected,0.0
TXN_00071085,True,86.6,Account Takeover,ML Model,161.85
TXN_00071103,True,88.2,Card Testing,Rule-Based,404.33
TXN_00071236,True,83.5,Stolen Card,Rule-Based,29.23
TXN_00071286,True,67.1,Synthetic Identity,ML Model,179.9
TXN_00071323,True,65.1,Card Testing,Manual Review,87.58
TXN_00071361,True,92.6,Friendly Fraud,Rule-Based,146.17
TXN_00071381,True,61.8,Account Takeover,ML Model,1890.03
TXN_00071386,True,89.0,Friendly Fraud,Manual Review,17.87
TXN_00071484,True,65.4,Synthetic Identity,ML Model,66.02
TXN_00071541,True,71.5,Account Takeover,ML Model,448.2
TXN_00071585,True,71.4,Card Testing,Rule-Based,396.2
TXN_00071673,True,86.6,Stolen Card,ML Model,87.4
TXN_00071715,True,93.6,Stolen Card,ML Model,187.15
TXN_00071768,True,64.4,Stolen Card,ML Model,2082.36
TXN_00071772,True,71.5,Account Takeover,ML Model,30.06
TXN_00071794,True,60.9,Friendly Fraud,ML Model,74.16
TXN_00072008,True,74.1,Stolen Card,ML Model,824.31
TXN_00072108,True,80.3,Synthetic Identity,ML Model,532.74
TXN_00072361,True,88.9,Account Takeover,Rule-Based,163.53
TXN_00072408,True,80.2,Card Testing,ML Model,60.67
TXN_00072467,True,65.9,Account Takeover,ML Model,1015.54
TXN_00072559,True,72.8,Card Testing,ML Model,655.58
TXN_00072656,True,71.5,Synthetic Identity,ML Model,69.91
TXN_00072786,True,82.2,Friendly Fraud,ML Model,310.41
TXN_00072814,True,86.1,Stolen Card,ML Model,136.12
TXN_00072927,True,80.5,Card Testing,Not Detected,0.0
TXN_00072943,True,85.9,Friendly Fraud,ML Model,97.64
TXN_00072990,True,73.4,Card Testing,ML Model,15.58
TXN_00073077,True,76.3,Card Testing,ML Model,39.75
TXN_00073127,True,71.2,Stolen Card,Rule-Based,211.49
TXN_00073167,True,61.7,Friendly Fraud,ML Model,41.27
TXN_00073267,True,76.0,Friendly Fraud,ML Model,49.43
TXN_00073412,True,63.7,Synthetic Identity,ML Model,223.54
TXN_00073507,True,91.9,Card Testing,Manual Review,115.77
TXN_00073711,True,79.5,Card Testing,ML Model,70.11
TXN_00073807,True,88.7,Synthetic Identity,ML Model,90.53
TXN_00073843,True,89.4,Account Takeover,ML Model,367.93
TXN_00073845,True,76.9,Stolen Card,ML Model,313.83
TXN_00073967,True,71.1,Friendly Fraud,ML Model,78.14
TXN_00074031,True,77.8,Friendly Fraud,Manual Review,150.59
TXN_00074089,True,62.7,Friendly Fraud,Rule-Based,257.23
TXN_00074103,True,83.0,Account Takeover,Manual Review,31.97
TXN_00074150,True,69.9,Account Takeover,Rule-Based,4111.03
TXN_00074449,True,73.3,Card Testing,ML Model,73.31
TXN_00074531,True,72.7,Card Testing,Rule-Based,302.34
TXN_00074603,True,89.2,Stolen Card,Not Detected,0.0
TXN_00074796,True,64.0,Friendly Fraud,Rule-Based,70.07
TXN_00074815,True,87.8,Synthetic Identity,ML Model,322.33
TXN_00075019,True,79.2,Account Takeover,ML Model,140.2
TXN_00075022,True,70.8,Stolen Card,ML Model,234.19
TXN_00075026,True,69.4,Account Takeover,ML Model,171.04
TXN_00075042,True,89.6,Card Testing,ML Model,192.33
TXN_00075069,True,69.8,Stolen Card,ML Model,287.35
TXN_00075128,True,69.2,Card Testing,ML Model,189.08
TXN_00075347,True,82.7,Card Testing,ML Model,618.33
TXN_00075682,True,89.9,Friendly Fraud,ML Model,91.33
