merchant_id,merchant_name,category,country,signup_date,transaction_volume_tier
MERCH_01624,Merchant_1624,Travel,UK,2024-05-11,Small
MERCH_01625,Merchant_1625,Education,Canada,2024-09-09,Large
MERCH_01626,Merchant_1626,Travel,France,2024-07-26,Small
MERCH_01627,Merchant_1627,Food & Dining,France,2024-10-09,Small
MERCH_01628,Merchant_1628,Healthcare,France,2024-08-04,Small
MERCH_01629,Merchant_1629,Transportation,Germany,2024-08-13,Small
MERCH_01630,Merchant_1630,E-commerce,Canada,2024-01-22,Small
MERCH_01631,Merchant_1631,Travel,India,2024-08-21,Enterprise
MERCH_01632,Merchant_1632,Digital Services,France,2024-02-22,Medium
MERCH_01633,Merchant_1633,Transportation,France,2024-07-19,Small
MERCH_01634,Merchant_1634,Retail,Brazil,2024-08-14,Small
MERCH_01635,Merchant_1635,Food & Dining,USA,2024-02-17,Large
MERCH_01636,Merchant_1636,Travel,UK,2024-05-17,Medium
MERCH_01637,Merchant_1637,Healthcare,Germany,2024-09-22,Medium
MERCH_01638,Merchant_1638,Education,USA,2024-10-19,Large
MERCH_01639,Merchant_1639,Travel,France,2024-07-02,Small
MERCH_01640,Merchant_1640,E-commerce,USA,2024-08-23,Small
MERCH_01641,Merchant_1641,Transportation,UK,2024-03-13,Small
MERCH_01642,Merchant_1642,Education,France,2024-06-19,Medium
MERCH_01643,Merchant_1643,Utilities,UK,2024-08-21,Small
MERCH_01644,Merchant_1644,Digital Services,USA,2024-10-01,Medium
MERCH_01645,Merchant_1645,Transportation,India,2024-07-08,Small
MERCH_01646,Merchant_1646,Healthcare,France,2024-03-29,Small
MERCH_01647,Merchant_1647,Travel,USA,2024-04-08,Enterprise
MERCH_01648,Merchant_1648,Travel,USA,2024-06-10,Medium
MERCH_01649,Merchant_1649,E-commerce,France,2024-03-18,Small
MERCH_01650,Merchant_1650,Education,UK,2024-09-14,Small
MERCH_01651,Merchant_1651,Retail,Canada,2024-01-29,Medium
MERCH_01652,Merchant_1652,Healthcare,USA,2024-01-14,Small
MERCH_01653,Merchant_1653,Healthcare,India,2024-04-06,Medium
MERCH_01654,Merchant_1654,Healthcare,USA,2024-05-29,Small
MERCH_01655,Merchant_1655,Transportation,USA,2024-02-05,Small
MERCH_01656,Merchant_1656,Utilities,UAE,2024-04-24,Medium
MERCH_01657,Merchant_1657,Utilities,India,2024-08-14,Enterprise
MERCH_01658,Merchant_1658,E-commerce,Singapore,2024-05-02,Medium
MERCH_01659,Merchant_1659,Transportation,USA,2024-05-08,Small
MERCH_01660,Merchant_1660,Education,UK,2024-06-23,Small
MERCH_01661,Merchant_1661,Entertainment,Brazil,2024-05-17,Medium
MERCH_01662,Merchant_1662,Education,India,2024-03-06,Medium
MERCH_01663,Merchant_1663,Education,USA,2024-05-26,Medium
MERCH_01664,Merchant_1664,Food & Dining,India,2024-09-01,Medium
MERCH_01665,Merchant_1665,Food & Dining,France,2024-02-19,Small
MERCH_01666,Merchant_1666,Healthcare,India,2024-02-03,Enterprise
MERCH_01667,Merchant_1667,Food & Dining,UK,2024-06-26,Small
MERCH_01668,Merchant_1668,Transportation,Canada,2024-06-10,Medium
MERCH_01669,Merchant_1669,E-commerce,India,2024-09-22,Large
MERCH_01670,Merchant_1670,Entertainment,Canada,2024-04-05,Medium
MERCH_01671,Merchant_1671,E-commerce,UK,2024-04-02,Small
MERCH_01672,Merchant_1672,Education,Germany,2024-02-03,Small
MERCH_01673,Merchant_1673,Transportation,UK,2024-10-12,Small
MERCH_01674,Merchant_1674,Food & Dining,UK,2024-02-27,Small
MERCH_01675,Merchant_1675,Food & Dining,Germany,2024-10-16,Medium
MERCH_01676,Merchant_1676,Travel,USA,2024-06-19,Small
MERCH_01677,Merchant_1677,Retail,Canada,2024-02-13,Small
MERCH_01678,Merchant_1678,E-commerce,Germany,2024-08-15,Small
MERCH_01679,Merchant_1679,Utilities,India,2024-02-17,Large
MERCH_01680,Merchant_1680,Retail,Brazil,2024-01-01,Small
MERCH_01681,Merchant_1681,Travel,Canada,2024-08-18,Small
MERCH_01682,Merchant_1682,Food & Dining,Canada,2024-01-14,Small
MERCH_01683,Merchant_1683,Food & Dining,USA,2024-08-10,Large
MERCH_01684,Merchant_1684,Utilities,USA,2024-08-21,Medium
MERCH_01685,Merchant_1685,Transportation,UK,2024-08-29,Medium
MERCH_01686,Merchant_1686,Digital Services,USA,2024-08-06,Small
MERCH_01687,Merchant_1687,Entertainment,Brazil,2024-04-11,Medium
MERCH_01688,Merchant_1688,Education,UK,2024-02-29,Small
MERCH_01689,Merchant_1689,Retail,USA,2024-04-17,Small
MERCH_01690,Merchant_1690,Education,USA,2024-02-19,Small
MERCH_01691,Merchant_1691,Utilities,Germany,2024-07-19,Medium
MERCH_01692,Merchant_1692,Digital Services,USA,2024-06-01,Large
MERCH_01693,Merchant_1693,Utilities,USA,2024-06-09,Enterprise
MERCH_01694,Merchant_1694,Utilities,Canada,2024-05-04,Small
MERCH_01695,Merchant_1695,E-commerce,USA,2024-10-10,Small
MERCH_01696,Merchant_1696,Transportation,UK,2024-04-10,Small
MERCH_01697,Merchant_1697,Healthcare,USA,2024-04-08,Medium
MERCH_01698,Merchant_1698,Entertainment,Canada,2024-07-23,Large
MERCH_01699,Merchant_1699,Education,Singapore,2024-05-31,Medium
MERCH_01700,Merchant_1700,E-commerce,Brazil,2024-03-23,Small
MERCH_01701,Merchant_1701,Transportation,Singapore,2024-06-27,Small
MERCH_01702,Merchant_1702,Utilities,USA,2024-06-14,Small
MERCH_01703,Merchant_1703,Education,India,2024-01-05,Small
MERCH_01704,Merchant_1704,Entertainment,USA,2024-04-24,Small
MERCH_01705,Merchant_1705,Entertainment,France,2024-07-03,Large
MERCH_01706,Merchant_1706,Education,USA,2024-05-05,Medium
MERCH_01707,Merchant_1707,Utilities,Brazil,2024-05-04,Small
MERCH_01708,Merchant_1708,Education,USA,2024-03-30,Enterprise
MERCH_01709,Merchant_1709,Education,Germany,2024-02-15,Small
MERCH_01710,Merchant_1710,Healthcare,France,2024-01-17,Enterprise
MERCH_01711,Merchant_1711,Entertainment,USA,2024-02-21,Large
MERCH_01712,Merchant_1712,Utilities,India,2024-03-23,Medium
MERCH_01713,Merchant_1713,Digital Services,India,2024-06-21,Enterprise
MERCH_01714,Merchant_1714,E-commerce,USA,2024-06-02,Enterprise
MERCH_01715,Merchant_1715,Utilities,USA,2024-07-25,Small
MERCH_01716,Merchant_1716,Education,USA,2024-08-18,Small
MERCH_01717,Merchant_1717,Healthcare,USA,2024-06-16,Small
MERCH_01718,Merchant_1718,Healthcare,USA,2024-02-05,Enterprise
MERCH_01719,Merchant_1719,Education,Germany,2024-05-29,Medium
MERCH_01720,Merchant_1720,Retail,Australia,2024-10-23,Large
MERCH_01721,Merchant_1721,E-commerce,Singapore,2024-07-02,Small
MERCH_01722,Merchant_1722,Healthcare,UK,2024-10-19,Medium
MERCH_01723,Merchant_1723,Food & Dining,USA,2024-08-17,Medium
MERCH_01724,Merchant_1724,Retail,USA,2024-08-29,Small
MERCH_01725,Merchant_1725,Education,USA,2024-01-22,Large
MERCH_01726,Merchant_1726,Healthcare,UAE,2024-04-29,Large
MERCH_01727,Merchant_1727,Transportation,Canada,2024-02-18,Medium
MERCH_01728,Merchant_1728,Transportation,USA,2024-09-02,Small
MERCH_01729,Merchant_1729,E-commerce,USA,2024-01-01,Small
MERCH_01730,Merchant_1730,Education,USA,2024-07-03,Small
MERCH_01731,Merchant_1731,Utilities,Germany,2024-08-07,Small
MERCH_01732,Merchant_1732,Entertainment,UK,2024-09-29,Small
MERCH_01733,Merchant_1733,Travel,Germany,2024-03-05,Small
MERCH_01734,Merchant_1734,Utilities,UK,2024-07-08,Medium
MERCH_01735,Merchant_1735,Digital Services,India,2024-10-09,Small
MERCH_01736,Merchant_1736,Entertainment,India,2024-04-10,Large
MERCH_01737,Merchant_1737,Food & Dining,France,2024-04-05,Small
MERCH_01738,Merchant_1738,Retail,Singapore,2024-01-22,Enterprise
MERCH_01739,Merchant_1739,Retail,USA,2024-02-04,Small
MERCH_01740,Merchant_1740,Retail,USA,2024-05-16,Large
MERCH_01741,Merchant_1741,E-commerce,UK,2024-04-20,Small
MERCH_01742,Merchant_1742,Transportation,USA,2024-06-17,Small
MERCH_01743,Merchant_1743,Healthcare,Singapore,2024-06-05,Large
MERCH_01744,Merchant_1744,Education,Germany,2024-07-08,Small
MERCH_01745,Merchant_1745,Digital Services,UK,2024-07-17,Small
MERCH_01746,Merchant_1746,Retail,USA,2024-04-08,Medium
MERCH_01747,Merchant_1747,Entertainment,UK,2024-07-21,Small
MERCH_01748,Merchant_1748,Travel,India,2024-08-29,Medium
MERCH_01749,Merchant_1749,Retail,USA,2024-09-18,Medium
MERCH_01750,Merchant_1750,Education,USA,2024-09-20,Medium
MERCH_01751,Merchant_1751,Travel,France,2024-04-27,Large
MERCH_01752,Merchant_1752,Food & Dining,Brazil,2024-08-11,Enterprise
MERCH_01753,Merchant_1753,Healthcare,USA,2024-09-13,Medium
MERCH_01754,Merchant_1754,Education,UAE,2024-08-09,Small
MERCH_01755,Merchant_1755,Digital Services,Brazil,2024-04-30,Medium
MERCH_01756,Merchant_1756,Education,France,2024-08-02,Small
MERCH_01757,Merchant_1757,Healthcare,Canada,2024-06-02,Large
MERCH_01758,Merchant_1758,Utilities,USA,2024-06-08,Medium
MERCH_01759,Merchant_1759,Travel,USA,2024-06-07,Small
MERCH_01760,Merchant_1760,Digital Services,USA,2024-10-23,Small
MERCH_01761,Merchant_1761,Travel,India,2024-09-16,Small
MERCH_01762,Merchant_1762,Retail,Brazil,2024-02-29,Small
MERCH_01763,Merchant_1763,Transportation,USA,2024-01-16,Small
MERCH_01764,Merchant_1764,Utilities,Australia,2024-07-25,Enterprise
MERCH_01765,Merchant_1765,Travel,USA,2024-04-09,Small
MERCH_01766,Merchant_1766,Transportation,USA,2024-03-08,Small
MERCH_01767,Merchant_1767,Transportation,USA,2024-07-30,Medium
MERCH_01768,Merchant_1768,Education,UK,2024-08-17,Large
MERCH_01769,Merchant_1769,Digital Services,Brazil,2024-04-08,Medium
MERCH_01770,Merchant_1770,Travel,USA,2024-10-16,Medium
MERCH_01771,Merchant_1771,E-commerce,USA,2024-03-12,Medium
MERCH_01772,Merchant_1772,Transportation,Brazil,2024-01-14,Small
MERCH_01773,Merchant_1773,Food & Dining,India,2024-07-12,Large
MERCH_01774,Merchant_1774,Digital Services,Germany,2024-01-12,Small
MERCH_01775,Merchant_1775,Digital Services,USA,2024-05-20,Medium
MERCH_01776,Merchant_1776,Healthcare,India,2024-03-12,Small
MERCH_01777,Merchant_1777,Retail,USA,2024-10-24,Large
MERCH_01778,Merchant_1778,Entertainment,Canada,2024-05-30,Small
MERCH_01779,Merchant_1779,Digital Services,USA,2024-03-16,Small
MERCH_01780,Merchant_1780,Education,Brazil,2024-03-12,Small
MERCH_01781,Merchant_1781,E-commerce,USA,2024-02-09,Small
MERCH_01782,Merchant_1782,Food & Dining,USA,2024-02-15,Medium
MERCH_01783,Merchant_1783,Healthcare,UK,2024-03-30,Large
MERCH_01784,Merchant_1784,E-commerce,USA,2024-05-16,Medium
MERCH_01785,Merchant_1785,Travel,UK,2024-08-16,Small
MERCH_01786,Merchant_1786,Digital Services,Singapore,2024-05-14,Small
MERCH_01787,Merchant_1787,Retail,USA,2024-04-18,Small
MERCH_01788,Merchant_1788,Digital Services,UK,2024-06-23,Small
MERCH_01789,Merchant_1789,Transportation,USA,2024-01-26,Small
MERCH_01790,Merchant_1790,Retail,Brazil,2024-08-08,Small
MERCH_01791,Merchant_1791,Retail,Singapore,2024-09-04,Small
MERCH_01792,Merchant_1792,Travel,France,2024-10-04,Small
MERCH_01793,Merchant_1793,Digital Services,Australia,2024-03-27,Small
MERCH_01794,Merchant_1794,Entertainment,USA,2024-01-31,Small
MERCH_01795,Merchant_1795,Travel,USA,2024-10-21,Large
MERCH_01796,Merchant_1796,Utilities,UK,2024-10-23,Large
MERCH_01797,Merchant_1797,Healthcare,USA,2024-04-16,Small
MERCH_01798,Merchant_1798,Education,USA,2024-09-14,Small
MERCH_01799,Merchant_1799,Food & Dining,USA,2024-09-02,Small
MERCH_01800,Merchant_1800,Utilities,India,2024-03-09,Medium
MERCH_01801,Merchant_1801,Transportation,Germany,2024-03-01,Small
MERCH_01802,Merchant_1802,Healthcare,USA,2024-02-18,Medium
MERCH_01803,Merchant_1803,Transportation,UK,2024-03-11,Large
MERCH_01804,Merchant_1804,Healthcare,Germany,2024-01-10,Small
MERCH_01805,Merchant_1805,Retail,USA,2024-04-20,Large
MERCH_01806,Merchant_1806,Education,Brazil,2024-09-18,Small
MERCH_01807,Merchant_1807,Transportation,UAE,2024-03-18,Enterprise
MERCH_01808,Merchant_1808,E-commerce,Singapore,2024-09-15,Large
MERCH_01809,Merchant_1809,Transportation,USA,2024-04-08,Small
MERCH_01810,Merchant_1810,Healthcare,UK,2024-01-21,Small
MERCH_01811,Merchant_1811,Transportation,Canada,2024-02-23,Enterprise
MERCH_01812,Merchant_1812,Digital Services,France,2024-07-07,Medium
MERCH_01813,Merchant_1813,Education,UK,2024-01-02,Large
MERCH_01814,Merchant_1814,Retail,Germany,2024-07-07,Small
MERCH_01815,Merchant_1815,Digital Services,USA,2024-06-27,Small
MERCH_01816,Merchant_1816,Healthcare,Canada,2024-06-01,Large
MERCH_01817,Merchant_1817,Education,USA,2024-09-07,Small
MERCH_01818,Merchant_1818,Utilities,Singapore,2024-08-06,Large
MERCH_01819,Merchant_1819,Education,India,2024-02-10,Medium
MERCH_01820,Merchant_1820,Digital Services,Australia,2024-08-10,Large
MERCH_01821,Merchant_1821,Healthcare,Brazil,2024-10-13,Medium
MERCH_01822,Merchant_1822,Utilities,Canada,2024-02-01,Medium
MERCH_01823,Merchant_1823,Food & Dining,USA,2024-07-17,Small
MERCH_01824,Merchant_1824,Entertainment,UAE,2024-09-19,Small
MERCH_01825,Merchant_1825,Utilities,UK,2024-01-18,Small
MERCH_01826,Merchant_1826,Entertainment,USA,2024-05-01,Small
MERCH_01827,Merchant_1827,Transportation,USA,2024-01-20,Medium
MERCH_01828,Merchant_1828,E-commerce,Germany,2024-06-07,Small
MERCH_01829,Merchant_1829,Entertainment,UAE,2024-01-16,Large
MERCH_01830,Merchant_1830,Food & Dining,Germany,2024-01-04,Large
MERCH_01831,Merchant_1831,Retail,Germany,2024-06-16,Large
MERCH_01832,Merchant_1832,Food & Dining,UK,2024-05-18,Enterprise
MERCH_01833,Merchant_1833,Retail,USA,2024-08-03,Small
MERCH_01834,Merchant_1834,Healthcare,UK,2024-09-23,Small
MERCH_01835,Merchant_1835,Healthcare,UK,2024-01-09,Medium
MERCH_01836,Merchant_1836,Travel,Canada,2024-02-10,Small
MERCH_01837,Merchant_1837,Transportation,Canada,2024-04-12,Large
MERCH_01838,Merchant_1838,Food & Dining,UK,2024-03-01,Small
MERCH_01839,Merchant_1839,Transportation,India,2024-05-20,Small
MERCH_01840,Merchant_1840,Food & Dining,Canada,2024-04-18,Enterprise
MERCH_01841,Merchant_1841,Healthcare,India,2024-05-03,Small
MERCH_01842,Merchant_1842,Transportation,Brazil,2024-08-01,Small
MERCH_01843,Merchant_1843,E-commerce,France,2024-01-01,Small
MERCH_01844,Merchant_1844,Utilities,Singapore,2024-07-02,Medium
MERCH_01845,Merchant_1845,Healthcare,USA,2024-09-09,Small
MERCH_01846,Merchant_1846,Entertainment,France,2024-05-14,Small
MERCH_01847,Merchant_1847,Healthcare,USA,2024-04-10,Medium
MERCH_01848,Merchant_1848,Utilities,UK,2024-04-05,Large
MERCH_01849,Merchant_1849,Travel,Australia,2024-02-22,Medium
MERCH_01850,Merchant_1850,E-commerce,Canada,2024-02-25,Small
MERCH_01851,Merchant_1851,Utilities,Germany,2024-03-02,Small
MERCH_01852,Merchant_1852,Travel,Canada,2024-06-25,Small
MERCH_01853,Merchant_1853,Healthcare,USA,2024-05-16,Small
MERCH_01854,Merchant_1854,Entertainment,France,2024-10-21,Medium
MERCH_01855,Merchant_1855,Education,USA,2024-06-19,Enterprise
MERCH_01856,Merchant_1856,Travel,India,2024-03-07,Medium
MERCH_01857,Merchant_1857,Education,USA,2024-10-22,Small
MERCH_01858,Merchant_1858,E-commerce,Singapore,2024-02-11,Small
MERCH_01859,Merchant_1859,Food & Dining,UK,2024-08-30,Small
MERCH_01860,Merchant_1860,Transportation,UK,2024-02-25,Medium
MERCH_01861,Merchant_1861,Healthcare,Canada,2024-07-13,Large
MERCH_01862,Merchant_1862,Transportation,UAE,2024-01-25,Enterprise
MERCH_01863,Merchant_1863,Transportation,UK,2024-02-04,Enterprise
MERCH_01864,Merchant_1864,Retail,Australia,2024-04-30,Enterprise
MERCH_01865,Merchant_1865,Retail,Canada,2024-07-13,Medium
MERCH_01866,Merchant_1866,Education,USA,2024-05-29,Small
MERCH_01867,Merchant_1867,Education,Australia,2024-02-03,Small
MERCH_01868,Merchant_1868,Transportation,Germany,2024-09-07,Large
MERCH_01869,Merchant_1869,E-commerce,USA,2024-08-01,Large
MERCH_01870,Merchant_1870,Utilities,Canada,2024-06-11,Small
MERCH_01871,Merchant_1871,Education,Australia,2024-10-18,Medium
MERCH_01872,Merchant_1872,E-commerce,USA,2024-03-06,Large
MERCH_01873,Merchant_1873,Education,USA,2024-01-10,Small
MERCH_01874,Merchant_1874,E-commerce,USA,2024-07-07,Small
MERCH_01875,Merchant_1875,Retail,Canada,2024-10-20,Large
MERCH_01876,Merchant_1876,Travel,USA,2024-06-03,Small
MERCH_01877,Merchant_1877,Healthcare,USA,2024-10-04,Small
MERCH_01878,Merchant_1878,Entertainment,USA,2024-04-14,Small
MERCH_01879,Merchant_1879,Food & Dining,USA,2024-07-22,Small
MERCH_01880,Merchant_1880,Transportation,India,2024-01-13,Medium
MERCH_01881,Merchant_1881,Retail,UK,2024-10-18,Small
MERCH_01882,Merchant_1882,Utilities,USA,2024-01-14,Small
MERCH_01883,Merchant_1883,Retail,USA,2024-02-08,Large
MERCH_01884,Merchant_1884,Education,USA,2024-08-03,Medium
MERCH_01885,Merchant_1885,Travel,USA,2024-09-23,Medium
MERCH_01886,Merchant_1886,Education,Brazil,2024-01-07,Medium
MERCH_01887,Merchant_1887,Digital Services,USA,2024-02-24,Small
MERCH_01888,Merchant_1888,Food & Dining,USA,2024-02-12,Small
MERCH_01889,Merchant_1889,Education,Canada,2024-06-23,Large
MERCH_01890,Merchant_1890,Transportation,USA,2024-04-20,Small
MERCH_01891,Merchant_1891,Utilities,Singapore,2024-08-01,Medium
MERCH_01892,Merchant_1892,Education,USA,2024-01-10,Large
MERCH_01893,Merchant_1893,Education,UAE,2024-07-16,Medium
MERCH_01894,Merchant_1894,Food & Dining,USA,2024-05-29,Small
MERCH_01895,Merchant_1895,Education,USA,2024-04-17,Small
MERCH_01896,Merchant_1896,Retail,Germany,2024-06-02,Medium
MERCH_01897,Merchant_1897,Healthcare,USA,2024-07-05,Medium
MERCH_01898,Merchant_1898,Healthcare,Brazil,2024-04-10,Medium
MERCH_01899,Merchant_1899,E-commerce,Australia,2024-05-16,Small
MERCH_01900,Merchant_1900,Entertainment,UAE,2024-09-09,Small
MERCH_01901,Merchant_1901,Transportation,Canada,2024-04-16,Large
MERCH_01902,Merchant_1902,Digital Services,Brazil,2024-03-05,Medium
MERCH_01903,Merchant_1903,E-commerce,Canada,2024-01-31,Small
MERCH_01904,Merchant_1904,Digital Services,Brazil,2024-01-02,Medium
MERCH_01905,Merchant_1905,Food & Dining,Brazil,2024-10-25,Medium
MERCH_01906,Merchant_1906,Healthcare,France,2024-07-30,Medium
MERCH_01907,Merchant_1907,Travel,Singapore,2024-01-18,Large
MERCH_01908,Merchant_1908,Food & Dining,UK,2024-02-29,Medium
MERCH_01909,Merchant_1909,E-commerce,France,2024-07-09,Enterprise
MERCH_01910,Merchant_1910,Food & Dining,USA,2024-04-10,Large
MERCH_01911,Merchant_1911,Retail,USA,2024-06-20,Small
MERCH_01912,Merchant_1912,Food & Dining,UK,2024-04-13,Small
MERCH_01913,Merchant_1913,Healthcare,Germany,2024-01-15,Small
MERCH_01914,Merchant_1914,Retail,India,2024-07-02,Small
MERCH_01915,Merchant_1915,Digital Services,Canada,2024-04-22,Small
MERCH_01916,Merchant_1916,Entertainment,UK,2024-04-01,Small
MERCH_01917,Merchant_1917,Travel,Germany,2024-06-25,Small
MERCH_01918,Merchant_1918,Utilities,UAE,2024-08-09,Small
MERCH_01919,Merchant_1919,Education,USA,2024-03-29,Medium
MERCH_01920,Merchant_1920,Digital Services,Singapore,2024-06-06,Small
MERCH_01921,Merchant_1921,Transportation,UK,2024-10-14,Small
MERCH_01922,Merchant_1922,Digital Services,France,2024-10-06,Small
MERCH_01923,Merchant_1923,Digital Services,USA,2024-10-14,Large
MERCH_01924,Merchant_1924,Retail,USA,2024-10-03,Large
MERCH_01925,Merchant_1925,Education,Australia,2024-01-09,Small
MERCH_01926,Merchant_1926,Education,USA,2024-06-02,Medium
MERCH_01927,Merchant_1927,Retail,Canada,2024-09-10,Small
MERCH_01928,Merchant_1928,Transportation,Canada,2024-01-23,Small
MERCH_01929,Merchant_1929,Food & Dining,Singapore,2024-05-15,Medium
MERCH_01930,Merchant_1930,E-commerce,USA,2024-07-29,Small
MERCH_01931,Merchant_1931,Healthcare,Germany,2024-05-21,Small
MERCH_01932,Merchant_1932,E-commerce,Germany,2024-10-09,Small
MERCH_01933,Merchant_1933,Utilities,France,2024-06-18,Large
MERCH_01934,Merchant_1934,Digital Services,USA,2024-06-14,Small
MERCH_01935,Merchant_1935,Transportation,USA,2024-07-01,Medium
MERCH_01936,Merchant_1936,E-commerce,USA,2024-02-19,Small
MERCH_01937,Merchant_1937,Retail,Canada,2024-07-26,Small
MERCH_01938,Merchant_1938,Travel,USA,2024-10-18,Small
MERCH_01939,Merchant_1939,Retail,Brazil,2024-04-17,Small
MERCH_01940,Merchant_1940,Utilities,UK,2024-03-24,Small
MERCH_01941,Merchant_1941,Transportation,UK,2024-05-24,Small
MERCH_01942,Merchant_1942,Digital Services,UAE,2024-01-17,Small
MERCH_01943,Merchant_1943,Food & Dining,USA,2024-06-19,Large
MERCH_01944,Merchant_1944,Healthcare,USA,2024-08-18,Medium
MERCH_01945,Merchant_1945,Education,USA,2024-05-28,Enterprise
MERCH_01946,Merchant_1946,Education,Singapore,2024-02-21,Small
MERCH_01947,Merchant_1947,Entertainment,Australia,2024-02-11,Medium
MERCH_01948,Merchant_1948,Digital Services,Germany,2024-10-16,Large
MERCH_01949,Merchant_1949,Transportation,Australia,2024-04-14,Small
MERCH_01950,Merchant_1950,Digital Services,France,2024-07-08,Large
MERCH_01951,Merchant_1951,Retail,USA,2024-04-11,Small
MERCH_01952,Merchant_1952,Education,UK,2024-10-17,Medium
MERCH_01953,Merchant_1953,Education,Canada,2024-02-20,Medium
MERCH_01954,Merchant_1954,Entertainment,USA,2024-01-01,Medium
MERCH_01955,Merchant_1955,Education,USA,2024-04-30,Small
MERCH_01956,Merchant_1956,Entertainment,UK,2024-09-19,Small
MERCH_01957,Merchant_1957,Education,USA,2024-10-23,Small
MERCH_01958,Merchant_1958,Utilities,USA,2024-02-07,Small
MERCH_01959,Merchant_1959,Entertainment,France,2024-07-21,Medium
MERCH_01960,Merchant_1960,Digital Services,Canada,2024-07-23,Small
MERCH_01961,Merchant_1961,Travel,France,2024-09-11,Small
MERCH_01962,Merchant_1962,Digital Services,Canada,2024-08-13,Large
MERCH_01963,Merchant_1963,Utilities,Germany,2024-01-14,Medium
MERCH_01964,Merchant_1964,Travel,UK,2024-07-03,Small
MERCH_01965,Merchant_1965,Retail,UK,2024-03-20,Medium
MERCH_01966,Merchant_1966,Education,UK,2024-02-07,Medium
MERCH_01967,Merchant_1967,Utilities,UAE,2024-09-16,Small
MERCH_01968,Merchant_1968,Transportation,USA,2024-06-19,Small
MERCH_01969,Merchant_1969,Healthcare,Canada,2024-09-15,Medium
MERCH_01970,Merchant_1970,Healthcare,USA,2024-07-12,Small
MERCH_01971,Merchant_1971,Utilities,France,2024-09-28,Large
MERCH_01972,Merchant_1972,Transportation,Australia,2024-01-22,Large
MERCH_01973,Merchant_1973,E-commerce,India,2024-05-13,Large
MERCH_01974,Merchant_1974,Travel,USA,2024-04-06,Small
MERCH_01975,Merchant_1975,Food & Dining,UK,2024-05-13,Enterprise
MERCH_01976,Merchant_1976,Education,Brazil,2024-03-14,Medium
MERCH_01977,Merchant_1977,Healthcare,USA,2024-01-08,Small
MERCH_01978,Merchant_1978,Entertainment,Germany,2024-01-17,Medium
MERCH_01979,Merchant_1979,Healthcare,Canada,2024-09-20,Medium
MERCH_01980,Merchant_1980,Utilities,Brazil,2024-09-28,Small
MERCH_01981,Merchant_1981,Utilities,UAE,2024-03-14,Medium
MERCH_01982,Merchant_1982,E-commerce,Germany,2024-06-16,Large
MERCH_01983,Merchant_1983,Retail,India,2024-10-03,Large
MERCH_01984,Merchant_1984,Food & Dining,Germany,2024-06-15,Medium
MERCH_01985,Merchant_1985,E-commerce,Australia,2024-09-04,Small
MERCH_01986,Merchant_1986,Digital Services,UK,2024-09-20,Large
MERCH_01987,Merchant_1987,Retail,India,2024-04-12,Small
MERCH_01988,Merchant_1988,Transportation,USA,2024-10-05,Enterprise
MERCH_01989,Merchant_1989,E-commerce,UK,2024-01-24,Large
MERCH_01990,Merchant_1990,Entertainment,UK,2024-04-08,Large
MERCH_01991,Merchant_1991,Travel,India,2024-09-01,Large
MERCH_01992,Merchant_1992,Entertainment,France,2024-01-13,Medium
MERCH_01993,Merchant_1993,Food & Dining,UK,2024-04-19,Small
MERCH_01994,Merchant_1994,Healthcare,UK,2024-08-19,Small
MERCH_01995,Merchant_1995,Healthcare,USA,2024-08-29,Small
MERCH_01996,Merchant_1996,E-commerce,Brazil,2024-04-15,Small
MERCH_01997,Merchant_1997,Education,USA,2024-02-12,Medium
MERCH_01998,Merchant_1998,Retail,UAE,2024-03-19,Medium
MERCH_01999,Merchant_1999,Travel,Canada,2024-01-27,Small
MERCH_02000,Merchant_2000,E-commerce,USA,2024-07-07,Large
