account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,latest_mrr,latest_arr,had_upgrade,had_downgrade,billing_frequency,auto_renew,distinct_features_used,total_usage_count,avg_usage_duration_secs,total_errors,beta_feature_events,total_tickets,avg_satisfaction,avg_resolution_hours,avg_first_response_min,critical_tickets,escalations,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,tenure_months,has_satisfaction_data,churn_label,churn_numeric,mrr_per_seat,critical_ticket_ratio,error_rate,beta_adoption_ratio,tickets_per_month,features_per_month,is_enterprise,is_us,has_support_interaction,engagement_score
A-425e76,Company_110,DevTools,UK,2023-05-17 00:00:00,other,Enterprise,8,False,True,11,6368,76416,1,0,monthly,1,29,2190,2842.06,120,25,5,2.0,48.2,119.2,147,49,2024-10-22,competitor,0.0,False,False,False,switched to competitor,17,1,Churned,1,796.0,29.4,0.0548,0.0114,0.2941,1.7059,1,0,1,0.4897
A-425e76,Company_110,DevTools,UK,2023-05-17 00:00:00,other,Enterprise,8,False,True,11,6368,76416,1,0,monthly,1,29,2190,2842.06,120,25,5,2.0,48.2,119.2,147,49,2023-12-25,competitor,0.0,False,False,False,too expensive,7,1,Churned,1,796.0,29.4,0.0548,0.0114,0.7143,4.1429,1,0,1,0.4897
A-425e76,Company_110,DevTools,UK,2023-05-17 00:00:00,other,Enterprise,8,False,True,11,6368,76416,1,0,monthly,1,29,2190,2842.06,120,25,5,2.0,48.2,119.2,147,49,2023-09-03,budget,0.0,False,False,True,missing features,3,1,Churned,1,796.0,29.4,0.0548,0.0114,1.6667,9.6667,1,0,1,0.4897
A-425e76,Company_110,DevTools,UK,2023-05-17 00:00:00,other,Enterprise,8,False,True,11,6368,76416,1,0,monthly,1,29,2190,2842.06,120,25,5,2.0,48.2,119.2,147,49,2023-08-10,competitor,0.0,False,False,False,too expensive,2,1,Churned,1,796.0,29.4,0.0548,0.0114,2.5,14.5,1,0,1,0.4897
A-c222ab,Company_206,Cybersecurity,US,2024-05-10 00:00:00,other,Pro,32,False,True,7,6368,76416,1,0,monthly,1,27,1740,2965.36,132,24,4,1.25,39.0,94.5,90,0,2024-10-05,support,0.0,False,False,False,,4,1,Churned,1,199.0,22.5,0.0759,0.0138,1.0,6.75,0,1,1,0.4588
A-c222ab,Company_206,Cybersecurity,US,2024-05-10 00:00:00,other,Pro,32,False,True,7,6368,76416,1,0,monthly,1,27,1740,2965.36,132,24,4,1.25,39.0,94.5,90,0,2024-06-14,budget,4.52,False,False,False,too expensive,1,1,Churned,1,199.0,22.5,0.0759,0.0138,4.0,27.0,0,1,1,0.4588
A-c222ab,Company_206,Cybersecurity,US,2024-05-10 00:00:00,other,Pro,32,False,True,7,6368,76416,1,0,monthly,1,27,1740,2965.36,132,24,4,1.25,39.0,94.5,90,0,2024-06-10,features,27.62,True,False,False,missing features,1,1,Churned,1,199.0,22.5,0.0759,0.0138,4.0,27.0,0,1,1,0.4588
A-0baac2,Company_264,FinTech,DE,2024-05-30 00:00:00,organic,Enterprise,14,False,True,6,6169,74028,0,0,monthly,1,19,1212,3483.86,54,0,6,2.17,43.5,89.0,84,0,2024-12-24,unknown,68.65,False,False,False,switched to competitor,6,1,Churned,1,440.64,14.0,0.0446,0.0,1.0,3.1667,1,0,1,0.4086
A-0baac2,Company_264,FinTech,DE,2024-05-30 00:00:00,organic,Enterprise,14,False,True,6,6169,74028,0,0,monthly,1,19,1212,3483.86,54,0,6,2.17,43.5,89.0,84,0,2024-10-18,features,30.73,False,False,False,too expensive,4,1,Churned,1,440.64,14.0,0.0446,0.0,1.5,4.75,1,0,1,0.4086
A-0baac2,Company_264,FinTech,DE,2024-05-30 00:00:00,organic,Enterprise,14,False,True,6,6169,74028,0,0,monthly,1,19,1212,3483.86,54,0,6,2.17,43.5,89.0,84,0,2024-09-30,pricing,0.0,False,False,False,too expensive,4,1,Churned,1,440.64,14.0,0.0446,0.0,1.5,4.75,1,0,1,0.4086
A-bcf87c,Company_288,FinTech,US,2024-06-27 00:00:00,event,Pro,10,False,True,11,6169,74028,0,1,monthly,1,26,1006,2733.15,38,14,2,4.0,63.0,49.5,0,0,,,0.0,,,,,20,1,Churned,1,616.9,0.0,0.0378,0.0139,0.1,1.3,0,1,1,0.3783
A-659280,Company_417,FinTech,IN,2023-11-17 00:00:00,event,Enterprise,13,True,True,12,6169,74028,1,0,monthly,1,30,2452,3102.03,136,24,4,3.25,8.0,123.75,0,0,2024-07-23,features,0.0,False,False,False,too expensive,8,1,Churned,1,474.54,0.0,0.0555,0.0098,0.5,3.75,1,0,1,0.5476
A-659280,Company_417,FinTech,IN,2023-11-17 00:00:00,event,Enterprise,13,True,True,12,6169,74028,1,0,monthly,1,30,2452,3102.03,136,24,4,3.25,8.0,123.75,0,0,2024-11-22,pricing,27.75,False,False,False,switched to competitor,12,1,Churned,1,474.54,0.0,0.0555,0.0098,0.3333,2.5,1,0,1,0.5476
A-0baac2,Company_264,FinTech,DE,2024-05-30 00:00:00,organic,Enterprise,14,False,True,6,6169,74028,0,0,monthly,1,19,1212,3483.86,54,0,6,2.17,43.5,89.0,84,0,2024-07-15,unknown,0.0,True,False,False,missing features,1,1,Churned,1,440.64,14.0,0.0446,0.0,6.0,19.0,1,0,1,0.4086
A-ab438f,Company_233,Cybersecurity,US,2024-09-13 00:00:00,ads,Enterprise,13,False,True,8,5970,71640,1,0,monthly,1,25,738,3095.89,24,6,2,3.5,33.5,112.5,72,0,2024-12-02,budget,0.0,True,True,False,,2,1,Churned,1,459.23,36.0,0.0325,0.0081,1.0,12.5,1,1,1,0.3982
A-8ed5dd,Company_222,EdTech,UK,2023-06-29 00:00:00,event,Enterprise,5,False,True,12,5970,71640,1,1,monthly,1,29,3270,3149.4,270,12,6,2.5,29.0,96.83,224,0,2024-11-02,unknown,0.0,False,False,False,,16,1,Churned,1,1194.0,37.3333,0.0826,0.0037,0.375,1.8125,1,0,1,0.5881
A-8ed5dd,Company_222,EdTech,UK,2023-06-29 00:00:00,event,Enterprise,5,False,True,12,5970,71640,1,1,monthly,1,29,3270,3149.4,270,12,6,2.5,29.0,96.83,224,0,2024-10-30,support,0.0,True,True,False,switched to competitor,16,1,Churned,1,1194.0,37.3333,0.0826,0.0037,0.375,1.8125,1,0,1,0.5881
A-08e34e,Company_32,EdTech,US,2024-06-27 00:00:00,event,Basic,14,False,True,11,5970,71640,0,0,monthly,1,34,1953,2967.13,96,21,3,2.0,43.0,84.0,63,0,2024-09-01,features,3.57,False,False,False,missing features,2,1,Churned,1,426.43,21.0,0.0492,0.0108,1.5,17.0,0,1,1,0.5461
A-08e34e,Company_32,EdTech,US,2024-06-27 00:00:00,event,Basic,14,False,True,11,5970,71640,0,0,monthly,1,34,1953,2967.13,96,21,3,2.0,43.0,84.0,63,0,2024-07-13,competitor,225.18,False,False,False,switched to competitor,0,1,Churned,1,426.43,21.0,0.0492,0.0108,3.0,34.0,0,1,1,0.5461
A-3be56b,Company_200,HealthTech,IN,2023-10-26 00:00:00,event,Pro,3,False,True,12,5970,71640,1,1,monthly,1,28,2112,3089.24,132,32,4,3.5,40.25,74.0,0,0,2024-01-10,competitor,0.0,True,False,False,,2,1,Churned,1,1990.0,0.0,0.0625,0.0152,2.0,14.0,0,0,1,0.5057
A-3be56b,Company_200,HealthTech,IN,2023-10-26 00:00:00,event,Pro,3,False,True,12,5970,71640,1,1,monthly,1,28,2112,3089.24,132,32,4,3.5,40.25,74.0,0,0,2024-06-20,pricing,0.0,False,False,False,switched to competitor,7,1,Churned,1,1990.0,0.0,0.0625,0.0152,0.5714,4.0,0,0,1,0.5057
A-ffdfd5,Company_365,EdTech,US,2024-04-13 00:00:00,organic,Basic,3,False,True,10,5970,71640,1,0,monthly,1,29,529,2684.79,28,4,0,0.0,0.0,0.0,0,0,2024-08-08,features,0.0,False,False,False,missing features,3,0,Churned,1,1990.0,0.0,0.0529,0.0076,0.0,9.6667,0,1,0,0.3781
A-9ee962,Company_59,HealthTech,US,2023-02-28 00:00:00,ads,Basic,9,False,True,9,5771,69252,1,1,monthly,1,25,1317,3082.72,51,9,3,1.33,37.0,69.67,40,0,2024-10-03,support,0.0,False,True,False,,19,1,Churned,1,641.22,13.3333,0.0387,0.0068,0.1579,1.3158,0,1,1,0.4286
A-098560,Company_349,DevTools,UK,2023-10-21 00:00:00,ads,Enterprise,1,False,True,11,5771,69252,1,0,monthly,1,32,1134,3169.13,64,16,2,3.0,28.0,100.0,55,55,2024-09-04,pricing,0.0,False,False,False,too expensive,10,1,Churned,1,5771.0,27.5,0.0564,0.0141,0.2,3.2,1,0,1,0.5046
A-600734,Company_327,DevTools,US,2023-11-14 00:00:00,organic,Pro,29,True,True,13,5771,69252,1,0,monthly,1,33,4620,2754.72,210,77,7,1.57,52.57,89.43,345,69,,,0.0,,,,,27,1,Churned,1,199.0,49.2857,0.0455,0.0167,0.2593,1.2222,0,1,1,0.6563
A-098560,Company_349,DevTools,UK,2023-10-21 00:00:00,ads,Enterprise,1,False,True,11,5771,69252,1,0,monthly,1,32,1134,3169.13,64,16,2,3.0,28.0,100.0,55,55,2024-05-30,support,34.35,False,False,False,too expensive,7,1,Churned,1,5771.0,27.5,0.0564,0.0141,0.2857,4.5714,1,0,1,0.5046
A-43a9e3,Company_1,FinTech,IN,2023-08-17 00:00:00,other,Basic,18,False,True,8,5572,66864,1,0,monthly,1,23,1065,2889.6,42,6,3,4.0,38.0,73.33,70,0,,,0.0,,,,,30,1,Churned,1,309.56,23.3333,0.0394,0.0056,0.1,0.7667,0,0,1,0.3689
A-69b156,Company_396,EdTech,US,2023-11-21 00:00:00,other,Pro,7,False,True,9,5572,66864,0,1,monthly,1,24,2520,2846.75,140,14,7,2.29,32.0,100.57,144,0,,,0.0,,,,,27,1,Churned,1,796.0,20.5714,0.0556,0.0056,0.2593,0.8889,0,1,1,0.4548
A-8b25f2,Company_96,Cybersecurity,US,2024-02-17 00:00:00,ads,Pro,6,False,True,13,5572,66864,1,1,monthly,1,29,1130,2951.74,40,12,2,4.0,35.5,50.5,0,0,,,0.0,,,,,24,1,Churned,1,928.67,0.0,0.0354,0.0106,0.0833,1.2083,0,1,1,0.4449
A-0f6450,Company_400,FinTech,US,2024-12-27 00:00:00,other,Pro,28,True,True,11,5572,66864,0,0,monthly,1,31,4312,3234.63,312,64,8,2.88,29.75,81.63,55,55,2024-12-29,competitor,0.0,False,False,False,missing features,0,1,Churned,1,199.0,6.875,0.0724,0.0148,8.0,31.0,0,1,1,0.6779
A-cbd1a3,Company_325,DevTools,US,2024-11-25 00:00:00,other,Basic,6,False,True,10,5572,66864,1,0,monthly,1,29,1860,2862.42,128,12,4,2.0,34.5,81.75,45,0,,,0.0,,,,,15,1,Churned,1,928.67,11.25,0.0688,0.0065,0.2667,1.9333,0,1,1,0.474
A-4ae22a,Company_229,EdTech,US,2024-05-09 00:00:00,other,Pro,6,False,True,7,5572,66864,0,0,monthly,1,24,1107,4068.2,93,18,3,1.0,14.33,72.67,35,0,2024-07-20,pricing,0.0,False,False,False,,2,1,Churned,1,928.67,11.6667,0.084,0.0163,1.5,12.0,0,1,1,0.5299
A-0f6450,Company_400,FinTech,US,2024-12-27 00:00:00,other,Pro,28,True,True,11,5572,66864,0,0,monthly,1,31,4312,3234.63,312,64,8,2.88,29.75,81.63,55,55,2024-12-30,competitor,0.0,False,True,False,,0,1,Churned,1,199.0,6.875,0.0724,0.0148,8.0,31.0,0,1,1,0.6779
A-40de06,Company_369,Cybersecurity,US,2023-05-08 00:00:00,event,Enterprise,28,False,True,16,5572,66864,1,1,monthly,1,37,2706,2938.46,129,42,3,1.33,40.33,67.67,91,0,,,0.0,,,,,34,1,Churned,1,199.0,30.3333,0.0477,0.0155,0.0882,1.0882,1,1,1,0.6164
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24 00:00:00,organic,Enterprise,26,False,True,5,5174,62088,0,0,monthly,1,15,567,3421.37,18,3,3,2.67,34.33,60.0,38,0,2024-11-15,features,178.84,False,False,False,missing features,0,1,Churned,1,199.0,12.6667,0.0317,0.0053,3.0,15.0,1,1,1,0.3221
A-32fb14,Company_25,DevTools,US,2023-03-07 00:00:00,event,Enterprise,26,False,True,9,5174,62088,1,0,monthly,1,27,2440,3206.55,95,10,5,1.8,34.0,59.6,141,0,2024-04-28,competitor,0.0,False,False,False,too expensive,13,1,Churned,1,199.0,28.2,0.0389,0.0041,0.3846,2.0769,1,1,1,0.5278
A-32fb14,Company_25,DevTools,US,2023-03-07 00:00:00,event,Enterprise,26,False,True,9,5174,62088,1,0,monthly,1,27,2440,3206.55,95,10,5,1.8,34.0,59.6,141,0,2024-04-03,features,0.0,False,False,False,too expensive,12,1,Churned,1,199.0,28.2,0.0389,0.0041,0.4167,2.25,1,1,1,0.5278
A-32fb14,Company_25,DevTools,US,2023-03-07 00:00:00,event,Enterprise,26,False,True,9,5174,62088,1,0,monthly,1,27,2440,3206.55,95,10,5,1.8,34.0,59.6,141,0,2023-08-19,budget,0.0,False,False,False,switched to competitor,5,1,Churned,1,199.0,28.2,0.0389,0.0041,1.0,5.4,1,1,1,0.5278
A-d82ef9,Company_355,EdTech,UK,2024-07-02 00:00:00,other,Basic,26,False,True,14,5174,62088,1,1,monthly,1,32,3395,2853.26,230,25,5,3.4,39.8,91.6,204,68,2024-08-06,budget,74.94,False,False,False,switched to competitor,1,1,Churned,1,199.0,40.8,0.0677,0.0074,5.0,32.0,0,0,1,0.5901
A-7a0d69,Company_187,DevTools,DE,2024-06-15 00:00:00,ads,Enterprise,4,True,True,11,5174,62088,1,0,monthly,1,31,1212,2937.16,62,10,2,2.5,29.0,52.5,122,0,2024-12-29,budget,0.0,True,False,False,,6,1,Churned,1,1293.5,61.0,0.0512,0.0083,0.3333,5.1667,1,0,1,0.4691
A-7a0d69,Company_187,DevTools,DE,2024-06-15 00:00:00,ads,Enterprise,4,True,True,11,5174,62088,1,0,monthly,1,31,1212,2937.16,62,10,2,2.5,29.0,52.5,122,0,2024-12-05,competitor,0.0,False,True,False,switched to competitor,5,1,Churned,1,1293.5,61.0,0.0512,0.0083,0.4,6.2,1,0,1,0.4691
A-1f559b,Company_357,HealthTech,US,2023-09-04 00:00:00,organic,Enterprise,5,True,True,10,5174,62088,0,1,monthly,1,29,2000,2931.68,135,20,5,4.2,50.4,116.2,160,0,2024-09-28,features,0.0,False,False,False,,12,1,Churned,1,1034.8,32.0,0.0675,0.01,0.4167,2.4167,1,1,1,0.4905
A-798a3f,Company_463,DevTools,FR,2023-10-19 00:00:00,other,Enterprise,12,False,True,9,5174,62088,1,0,monthly,1,19,1760,2841.78,95,15,5,2.4,33.0,45.2,185,0,2024-07-19,support,0.0,False,False,False,,9,1,Churned,1,431.17,37.0,0.054,0.0085,0.5556,2.1111,1,0,1,0.3584
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24 00:00:00,organic,Enterprise,26,False,True,5,5174,62088,0,0,monthly,1,15,567,3421.37,18,3,3,2.67,34.33,60.0,38,0,2024-11-21,support,0.0,False,False,False,too expensive,0,1,Churned,1,199.0,12.6667,0.0317,0.0053,3.0,15.0,1,1,1,0.3221
A-7a0d69,Company_187,DevTools,DE,2024-06-15 00:00:00,ads,Enterprise,4,True,True,11,5174,62088,1,0,monthly,1,31,1212,2937.16,62,10,2,2.5,29.0,52.5,122,0,2024-07-09,features,28.95,False,False,False,,0,1,Churned,1,1293.5,61.0,0.0512,0.0083,2.0,31.0,1,0,1,0.4691
A-b07b56,Company_292,DevTools,US,2024-11-08 00:00:00,event,Pro,25,False,True,15,4975,59700,0,0,monthly,1,32,2532,2897.84,156,36,4,0.75,31.25,93.75,256,0,2024-12-24,budget,0.0,False,False,False,switched to competitor,1,1,Churned,1,199.0,64.0,0.0616,0.0142,4.0,32.0,0,1,1,0.5479
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21 00:00:00,other,Pro,19,True,True,5,4802,57624,1,0,monthly,1,17,388,3132.5,30,4,2,2.5,20.5,143.0,40,20,2023-11-01,budget,54.94,False,False,False,switched to competitor,8,1,Churned,1,252.74,20.0,0.0773,0.0103,0.25,2.125,0,0,1,0.2974
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21 00:00:00,other,Pro,19,True,True,5,4802,57624,1,0,monthly,1,17,388,3132.5,30,4,2,2.5,20.5,143.0,40,20,2024-04-26,pricing,0.0,False,False,False,switched to competitor,14,1,Churned,1,252.74,20.0,0.0773,0.0103,0.1429,1.2143,0,0,1,0.2974
A-4c6f11,Company_146,FinTech,CA,2023-11-27 00:00:00,organic,Pro,24,True,True,5,4776,57312,0,1,monthly,1,20,804,3535.63,12,3,3,4.33,44.67,63.0,72,0,2024-06-29,competitor,0.0,False,False,False,too expensive,7,1,Churned,1,199.0,24.0,0.0149,0.0037,0.4286,2.8571,0,0,1,0.4033
A-4c6f11,Company_146,FinTech,CA,2023-11-27 00:00:00,organic,Pro,24,True,True,5,4776,57312,0,1,monthly,1,20,804,3535.63,12,3,3,4.33,44.67,63.0,72,0,2024-10-18,competitor,0.0,False,False,False,too expensive,10,1,Churned,1,199.0,24.0,0.0149,0.0037,0.3,2.0,0,0,1,0.4033
A-0e966d,Company_493,FinTech,IN,2024-06-25 00:00:00,ads,Basic,11,False,True,11,4577,54924,0,0,monthly,1,31,1908,3088.83,102,33,3,3.0,31.67,95.33,64,64,,,0.0,,,,,20,1,Churned,1,416.09,21.3333,0.0535,0.0173,0.15,1.55,0,0,1,0.5266
A-cea1f0,Company_273,FinTech,US,2024-04-07 00:00:00,event,Pro,8,False,True,10,4378,52536,1,1,monthly,1,28,2930,2878.36,140,45,5,2.6,42.2,107.4,168,0,,,0.0,,,,,23,1,Churned,1,547.25,33.6,0.0478,0.0154,0.2174,1.2174,0,1,1,0.5245
A-42e5e1,Company_118,DevTools,US,2024-07-09 00:00:00,ads,Pro,1,False,True,7,4378,52536,1,1,monthly,1,24,1233,2846.44,123,6,3,4.0,29.0,81.33,82,0,2024-10-04,pricing,0.0,False,False,True,too expensive,2,1,Churned,1,4378.0,27.3333,0.0998,0.0049,1.5,12.0,0,1,1,0.3836
A-69fad4,Company_103,FinTech,UK,2023-04-06 00:00:00,ads,Basic,6,False,True,7,4378,52536,0,0,monthly,1,24,1648,3196.05,96,16,4,2.75,43.0,116.75,39,0,2024-06-17,support,0.0,False,False,False,,14,1,Churned,1,729.67,9.75,0.0583,0.0097,0.2857,1.7143,0,0,1,0.4504
A-34ea2f,Company_436,HealthTech,US,2024-08-15 00:00:00,organic,Enterprise,8,False,True,12,4179,50148,1,0,monthly,1,29,4400,3072.93,240,24,8,2.38,35.25,65.63,171,0,2024-10-19,unknown,1.85,True,False,False,too expensive,2,1,Churned,1,522.38,21.375,0.0545,0.0055,4.0,14.5,1,1,1,0.641
A-34ea2f,Company_436,HealthTech,US,2024-08-15 00:00:00,organic,Enterprise,8,False,True,12,4179,50148,1,0,monthly,1,29,4400,3072.93,240,24,8,2.38,35.25,65.63,171,0,2024-10-05,unknown,0.0,True,False,False,,1,1,Churned,1,522.38,21.375,0.0545,0.0055,8.0,29.0,1,1,1,0.641
A-72799b,Company_394,DevTools,FR,2023-11-13 00:00:00,event,Enterprise,20,False,True,10,3980,47760,1,1,monthly,1,31,1100,2767.82,68,20,2,4.5,33.5,80.0,56,56,2024-05-05,pricing,0.0,True,False,False,switched to competitor,5,1,Churned,1,199.0,28.0,0.0618,0.0182,0.4,6.2,1,0,1,0.4416
A-9c18c4,Company_481,HealthTech,US,2023-07-27 00:00:00,ads,Pro,11,False,True,10,3781,45372,1,0,monthly,1,30,2224,3186.66,148,16,4,2.0,42.25,130.25,112,0,,,0.0,,,,,31,1,Churned,1,343.73,28.0,0.0665,0.0072,0.129,0.9677,0,1,1,0.5456
A-fce879,Company_291,EdTech,UK,2024-09-24 00:00:00,partner,Pro,10,True,True,5,3781,45372,0,1,monthly,1,25,598,3657.04,28,2,2,4.0,28.0,61.5,27,0,2024-12-03,features,0.0,True,False,False,switched to competitor,2,1,Churned,1,378.1,13.5,0.0468,0.0033,1.0,12.5,0,0,1,0.4609
A-fce879,Company_291,EdTech,UK,2024-09-24 00:00:00,partner,Pro,10,True,True,5,3781,45372,0,1,monthly,1,25,598,3657.04,28,2,2,4.0,28.0,61.5,27,0,2024-10-07,support,0.0,False,False,False,switched to competitor,0,1,Churned,1,378.1,13.5,0.0468,0.0033,2.0,25.0,0,0,1,0.4609
A-139c3b,Company_185,HealthTech,US,2024-11-21 00:00:00,organic,Enterprise,10,True,True,8,3582,42984,1,0,monthly,1,27,4302,3422.75,144,63,9,2.0,28.44,66.11,176,0,,,0.0,,,,,15,1,Churned,1,358.2,19.5556,0.0335,0.0146,0.6,1.8,1,1,1,0.658
A-c4ea60,Company_18,FinTech,DE,2023-03-09 00:00:00,other,Enterprise,18,False,True,9,3582,42984,0,1,monthly,1,28,2135,3191.72,90,45,5,3.6,36.0,59.0,43,0,,,0.0,,,,,36,1,Churned,1,199.0,8.6,0.0422,0.0211,0.1389,0.7778,1,0,1,0.5198
A-10b8da,Company_9,DevTools,US,2023-05-08 00:00:00,partner,Enterprise,14,False,True,6,3383,40596,1,0,monthly,1,23,771,2734.0,42,6,3,2.33,31.33,71.33,54,0,,,0.0,,,,,34,1,Churned,1,241.64,18.0,0.0545,0.0078,0.0882,0.6765,1,1,1,0.3332
A-b30291,Company_344,HealthTech,US,2024-04-05 00:00:00,event,Basic,5,True,True,10,3184,38208,0,0,monthly,1,26,519,3356.19,31,8,1,0.0,16.0,1.0,48,0,2024-09-03,competitor,277.54,False,True,False,too expensive,4,0,Churned,1,636.8,48.0,0.0597,0.0154,0.25,6.5,0,1,1,0.4295
A-e83938,Company_111,DevTools,UK,2023-11-21 00:00:00,other,Pro,2,True,True,8,3184,38208,1,0,monthly,1,22,1064,2814.48,72,8,4,0.75,31.0,72.5,0,0,2024-12-29,budget,13.5,False,False,False,,13,1,Churned,1,1592.0,0.0,0.0677,0.0075,0.3077,1.6923,0,0,1,0.3487
A-e83938,Company_111,DevTools,UK,2023-11-21 00:00:00,other,Pro,2,True,True,8,3184,38208,1,0,monthly,1,22,1064,2814.48,72,8,4,0.75,31.0,72.5,0,0,2024-08-11,pricing,0.0,False,False,False,switched to competitor,8,1,Churned,1,1592.0,0.0,0.0677,0.0075,0.5,2.75,0,0,1,0.3487
A-e83938,Company_111,DevTools,UK,2023-11-21 00:00:00,other,Pro,2,True,True,8,3184,38208,1,0,monthly,1,22,1064,2814.48,72,8,4,0.75,31.0,72.5,0,0,2024-02-19,features,0.0,False,False,False,too expensive,2,1,Churned,1,1592.0,0.0,0.0677,0.0075,2.0,11.0,0,0,1,0.3487
A-7641d3,Company_429,EdTech,US,2023-02-16 00:00:00,partner,Pro,8,True,True,11,2989,35868,0,1,monthly,1,28,2595,3295.1,130,20,5,2.6,45.2,124.6,150,100,2023-11-10,support,35.05,True,False,False,missing features,8,1,Churned,1,373.62,30.0,0.0501,0.0077,0.625,3.5,0,1,1,0.5583
A-7641d3,Company_429,EdTech,US,2023-02-16 00:00:00,partner,Pro,8,True,True,11,2989,35868,0,1,monthly,1,28,2595,3295.1,130,20,5,2.6,45.2,124.6,150,100,2024-06-07,unknown,96.35,False,False,False,missing features,15,1,Churned,1,373.62,30.0,0.0501,0.0077,0.3333,1.8667,0,1,1,0.5583
A-c608c8,Company_199,DevTools,DE,2023-04-27 00:00:00,ads,Pro,3,False,True,8,2842,34104,1,1,monthly,1,29,890,3356.86,54,10,2,1.5,59.0,66.0,0,0,2024-06-04,support,0.0,False,False,False,too expensive,13,1,Churned,1,947.33,0.0,0.0607,0.0112,0.1538,2.2308,0,0,1,0.4824
A-9208f0,Company_79,EdTech,US,2023-05-11 00:00:00,organic,Pro,1,False,True,8,2786,33432,1,0,monthly,1,29,4304,2994.36,248,48,8,1.25,41.25,59.75,53,53,2024-11-09,features,0.0,False,False,True,too expensive,17,1,Churned,1,2786.0,6.625,0.0576,0.0112,0.4706,1.7059,0,1,1,0.6258
A-9208f0,Company_79,EdTech,US,2023-05-11 00:00:00,organic,Pro,1,False,True,8,2786,33432,1,0,monthly,1,29,4304,2994.36,248,48,8,1.25,41.25,59.75,53,53,2024-09-15,unknown,0.0,True,False,True,too expensive,16,1,Churned,1,2786.0,6.625,0.0576,0.0112,0.5,1.8125,0,1,1,0.6258
A-9208f0,Company_79,EdTech,US,2023-05-11 00:00:00,organic,Pro,1,False,True,8,2786,33432,1,0,monthly,1,29,4304,2994.36,248,48,8,1.25,41.25,59.75,53,53,2024-05-24,budget,66.37,False,False,False,too expensive,12,1,Churned,1,2786.0,6.625,0.0576,0.0112,0.6667,2.4167,0,1,1,0.6258
A-9208f0,Company_79,EdTech,US,2023-05-11 00:00:00,organic,Pro,1,False,True,8,2786,33432,1,0,monthly,1,29,4304,2994.36,248,48,8,1.25,41.25,59.75,53,53,2023-11-18,features,0.0,False,False,False,switched to competitor,6,1,Churned,1,2786.0,6.625,0.0576,0.0112,1.3333,4.8333,0,1,1,0.6258
A-88c6ca,Company_179,FinTech,DE,2024-10-25 00:00:00,ads,Basic,5,False,True,7,2401,28812,0,0,monthly,1,27,446,3027.79,19,8,1,0.0,56.0,12.0,43,0,,,0.0,,,,,16,0,Churned,1,480.2,43.0,0.0426,0.0179,0.0625,1.6875,0,0,1,0.395
A-d535f6,Company_421,DevTools,US,2024-09-03 00:00:00,organic,Basic,12,True,True,9,2388,28656,1,1,monthly,1,26,477,3107.51,29,4,0,0.0,0.0,0.0,0,0,2024-10-05,unknown,0.0,True,False,False,missing features,1,0,Churned,1,199.0,0.0,0.0608,0.0084,0.0,26.0,0,1,0,0.396
A-d535f6,Company_421,DevTools,US,2024-09-03 00:00:00,organic,Basic,12,True,True,9,2388,28656,1,1,monthly,1,26,477,3107.51,29,4,0,0.0,0.0,0.0,0,0,2024-11-26,features,0.0,False,False,False,switched to competitor,2,0,Churned,1,199.0,0.0,0.0608,0.0084,0.0,13.0,0,1,0,0.396
A-0f3e88,Company_428,HealthTech,US,2023-07-23 00:00:00,other,Basic,7,False,True,11,2189,26268,1,0,monthly,1,32,1794,2993.73,84,18,3,3.0,48.0,67.0,59,0,2024-08-11,budget,0.0,False,False,False,missing features,12,1,Churned,1,312.71,19.6667,0.0468,0.01,0.25,2.6667,0,1,1,0.5191
A-ccc747,Company_339,HealthTech,FR,2024-01-12 00:00:00,event,Pro,16,False,True,6,1813,21756,1,0,monthly,1,23,1136,2986.07,52,12,4,1.25,32.25,83.25,30,30,2024-09-02,competitor,0.0,False,False,False,switched to competitor,7,1,Churned,1,113.31,7.5,0.0458,0.0106,0.5714,3.2857,0,0,1,0.385
A-ccc747,Company_339,HealthTech,FR,2024-01-12 00:00:00,event,Pro,16,False,True,6,1813,21756,1,0,monthly,1,23,1136,2986.07,52,12,4,1.25,32.25,83.25,30,30,2024-08-07,budget,104.25,True,False,False,,6,1,Churned,1,113.31,7.5,0.0458,0.0106,0.6667,3.8333,0,0,1,0.385
A-ccc747,Company_339,HealthTech,FR,2024-01-12 00:00:00,event,Pro,16,False,True,6,1813,21756,1,0,monthly,1,23,1136,2986.07,52,12,4,1.25,32.25,83.25,30,30,2024-04-15,budget,0.0,False,False,False,switched to competitor,3,1,Churned,1,113.31,7.5,0.0458,0.0106,1.3333,7.6667,0,0,1,0.385
A-038089,Company_156,DevTools,FR,2023-12-19 00:00:00,other,Pro,5,False,True,3,1764,21168,0,0,monthly,1,15,1260,3183.65,90,6,6,1.83,30.17,86.17,40,0,2024-10-21,competitor,0.0,False,False,False,,10,1,Churned,1,352.8,6.6667,0.0714,0.0048,0.6,1.5,0,0,1,0.3306
