user_id,signup_date,user_type,age_group,country,verification_status,account_balance,total_lifetime_transactions,total_lifetime_value,last_active_date
USER_000265,2024-10-04,Business,45-54,USA,Verified,19.84,10,474.21,2024-10-07 20:09:41
USER_000266,2024-02-01,Consumer,25-34,UK,Unverified,85.68,13,1413.83,2024-10-26 10:11:52
USER_000267,2024-06-09,Consumer,18-24,UK,Unverified,61.81,10,863.97,2024-09-12 11:20:08
USER_000268,2024-01-30,Consumer,35-44,USA,Unverified,97.12,9,2388.79,2024-09-01 13:00:10
USER_000269,2024-01-26,Consumer,35-44,Germany,Pending,551.26,12,1935.5,2024-10-26 12:52:47
USER_000270,2024-10-26,Consumer,55+,France,Verified,61.6,9,582.62,2024-07-04 14:40:36
USER_000271,2024-09-01,Business,18-24,USA,Verified,539.55,11,2061.28,2024-10-18 18:52:13
USER_000272,2024-09-14,Business,45-54,USA,Verified,24.36,14,3138.85,2024-10-13 12:04:58
USER_000273,2024-09-28,Business,25-34,USA,Unverified,76.28,12,1200.28,2024-09-27 18:20:29
USER_000274,2024-03-21,Business,25-34,USA,Verified,457.31,8,793.17,2024-09-26 19:31:07
USER_000275,2024-01-30,Consumer,55+,UK,Unverified,81.45,4,183.42,2024-10-13 08:44:39
USER_000276,2024-09-17,Consumer,25-34,UK,Unverified,414.29,8,2714.21,2024-09-25 13:31:15
USER_000277,2024-02-11,Business,35-44,UK,Verified,22.3,2,511.59,2024-08-05 13:51:26
USER_000278,2024-04-05,Consumer,35-44,UK,Verified,39.23,10,2260.65,2024-10-20 18:08:13
USER_000279,2024-02-05,Consumer,25-34,Germany,Verified,285.41,10,1475.22,2024-10-24 16:45:50
USER_000280,2024-02-04,Business,35-44,USA,Verified,326.48,8,1219.52,2024-10-25 13:37:52
USER_000281,2024-04-30,Business,35-44,Canada,Verified,223.16,14,859.85,2024-10-09 09:53:47
USER_000282,2024-07-25,Consumer,18-24,Canada,Verified,202.46,12,786.67,2024-09-30 13:08:03
USER_000283,2024-03-02,Consumer,35-44,USA,Unverified,74.95,11,1941.06,2024-10-24 12:53:13
USER_000284,2024-10-18,Consumer,45-54,Germany,Verified,10.01,10,1405.82,2024-10-23 12:53:51
USER_000285,2024-05-06,Consumer,25-34,USA,Verified,21.7,11,807.12,2024-10-07 17:43:48
USER_000286,2024-10-23,Consumer,55+,USA,Verified,14.2,9,2405.84,2024-10-11 20:14:51
USER_000287,2024-01-21,Consumer,25-34,Germany,Verified,263.58,7,645.22,2024-08-26 13:45:41
USER_000288,2024-02-11,Consumer,25-34,USA,Verified,11.92,12,1435.83,2024-08-22 20:31:49
USER_000289,2024-08-02,Consumer,35-44,UK,Verified,1.3,8,890.23,2024-10-24 11:20:58
USER_000290,2024-10-25,Consumer,18-24,Germany,Verified,77.4,8,824.13,2024-09-24 09:38:38
USER_000291,2024-10-16,Consumer,45-54,UAE,Verified,63.83,7,1944.55,2024-10-13 08:52:09
USER_000292,2024-09-24,Consumer,45-54,Canada,Unverified,138.61,7,600.79,2024-09-18 19:08:56
USER_000293,2024-06-10,Business,45-54,USA,Verified,220.82,7,1213.01,2024-09-30 07:28:26
USER_000294,2024-05-13,Consumer,35-44,UK,Unverified,55.45,12,1654.39,2024-07-17 17:58:12
USER_000295,2024-04-14,Consumer,45-54,USA,Verified,30.35,15,1931.34,2024-10-24 23:13:28
USER_000296,2024-06-09,Consumer,35-44,UK,Verified,51.37,8,700.7,2024-10-25 14:22:11
USER_000297,2024-05-02,Business,25-34,India,Verified,84.87,6,423.02,2024-10-19 12:34:01
USER_000298,2024-05-15,Consumer,45-54,USA,Verified,27.45,10,1120.92,2024-09-16 13:51:02
USER_000299,2024-07-21,Consumer,25-34,Canada,Verified,25.78,16,1023.5,2024-09-10 11:26:27
USER_000300,2024-03-08,Consumer,25-34,Germany,Verified,293.36,12,1449.81,2024-10-26 20:29:50
USER_000301,2024-06-02,Consumer,18-24,USA,Verified,92.06,7,1273.7,2024-08-17 22:34:06
USER_000302,2024-08-22,Consumer,45-54,France,Verified,20.88,10,2205.33,2024-09-27 09:52:37
USER_000303,2024-06-10,Consumer,25-34,Germany,Verified,25.18,7,1217.27,2024-08-15 20:10:08
USER_000304,2024-02-07,Consumer,25-34,UK,Unverified,69.04,10,703.47,2024-09-14 13:05:04
USER_000305,2024-01-05,Consumer,18-24,Germany,Verified,4.92,12,1448.55,2024-10-07 11:12:22
USER_000306,2024-08-22,Premium,25-34,India,Verified,85.74,11,3219.68,2024-10-17 19:02:21
USER_000307,2024-10-15,Consumer,25-34,Germany,Verified,50.0,9,604.0,2024-10-09 14:22:02
USER_000308,2024-02-21,Consumer,35-44,Canada,Verified,49.11,8,684.83,2024-10-23 07:56:19
USER_000309,2024-02-07,Business,25-34,Germany,Verified,25.42,7,697.42,2024-07-21 17:00:03
USER_000310,2024-10-02,Consumer,35-44,Germany,Verified,28.42,5,1044.88,2024-09-17 15:31:24
USER_000311,2024-04-19,Consumer,18-24,UK,Unverified,69.39,12,2074.85,2024-10-22 06:21:18
USER_000312,2024-09-16,Consumer,25-34,India,Unverified,7.48,9,891.96,2024-09-25 02:29:31
USER_000313,2024-05-15,Consumer,45-54,Brazil,Verified,50.39,10,989.09,2024-09-05 09:26:51
USER_000314,2024-03-08,Premium,25-34,Germany,Verified,45.57,11,1028.05,2024-09-29 02:56:58
USER_000315,2024-06-27,Business,18-24,India,Unverified,81.27,10,861.1,2024-10-24 07:12:48
USER_000316,2024-02-05,Consumer,55+,France,Verified,15.2,5,3559.41,2024-09-19 20:53:36
USER_000317,2024-05-05,Consumer,18-24,UK,Verified,78.88,6,731.1,2024-10-11 16:53:07
USER_000318,2024-07-08,Consumer,18-24,UK,Unverified,94.55,7,691.36,2024-08-31 13:24:16
USER_000319,2024-05-25,Consumer,25-34,Canada,Unverified,141.68,9,1403.36,2024-10-13 22:15:52
USER_000320,2024-03-21,Consumer,18-24,Brazil,Unverified,60.01,10,1554.63,2024-10-21 13:50:07
USER_000321,2024-08-12,Consumer,18-24,Germany,Verified,30.64,12,1794.31,2024-09-28 12:40:41
USER_000322,2024-10-05,Consumer,45-54,Canada,Unverified,84.35,3,336.89,2024-09-18 12:06:37
USER_000323,2024-06-03,Consumer,18-24,USA,Verified,130.09,14,676.79,2024-10-26 09:54:23
USER_000324,2024-09-27,Consumer,18-24,Germany,Verified,29.93,14,679.65,2024-09-25 14:16:45
USER_000325,2024-01-05,Premium,45-54,Canada,Verified,2.31,10,641.53,2024-09-20 20:46:53
USER_000326,2024-10-10,Consumer,25-34,Singapore,Verified,109.27,6,548.49,2024-10-20 16:15:37
USER_000327,2024-06-02,Consumer,18-24,USA,Unverified,212.46,10,880.65,2024-09-05 09:05:57
USER_000328,2024-02-23,Consumer,35-44,Australia,Verified,19.11,3,245.68,2024-06-06 11:33:20
USER_000329,2024-03-09,Consumer,18-24,USA,Verified,226.06,15,2012.0,2024-10-21 07:25:31
USER_000330,2024-05-15,Consumer,25-34,USA,Verified,106.97,10,508.17,2024-10-20 15:43:47
USER_000331,2024-02-29,Consumer,35-44,USA,Verified,5.16,7,620.63,2024-10-07 12:10:56
USER_000332,2024-02-24,Business,55+,Brazil,Verified,354.43,8,477.6,2024-10-18 11:36:39
USER_000333,2024-10-10,Consumer,25-34,UK,Verified,157.62,5,310.43,2024-10-12 19:38:03
USER_000334,2024-03-20,Consumer,35-44,USA,Verified,38.18,4,1045.38,2024-05-05 20:32:53
USER_000335,2024-05-19,Consumer,18-24,UK,Verified,222.19,10,1270.19,2024-09-13 11:01:34
USER_000336,2024-05-24,Consumer,25-34,France,Verified,108.43,6,961.3,2024-09-29 10:50:08
USER_000337,2024-04-17,Business,25-34,UK,Verified,18.38,8,883.69,2024-10-06 12:25:45
USER_000338,2024-06-24,Consumer,25-34,USA,Verified,142.78,11,955.82,2024-10-25 20:17:47
USER_000339,2024-04-14,Consumer,25-34,USA,Unverified,15.54,10,628.62,2024-10-15 11:08:16
USER_000340,2024-05-15,Consumer,55+,Germany,Verified,47.59,7,371.41,2024-09-08 13:23:13
USER_000341,2024-09-15,Consumer,45-54,UAE,Verified,75.31,6,1664.34,2024-08-11 20:47:03
USER_000342,2024-09-07,Consumer,35-44,Germany,Unverified,337.84,11,2660.14,2024-10-25 19:03:15
USER_000343,2024-05-08,Consumer,18-24,Singapore,Verified,112.14,8,2043.33,2024-08-01 14:38:08
USER_000344,2024-01-27,Consumer,35-44,India,Verified,21.57,12,2694.71,2024-10-07 11:39:15
USER_000345,2024-02-17,Consumer,35-44,USA,Unverified,4.19,11,1117.54,2024-10-07 12:30:30
USER_000346,2024-08-04,Consumer,18-24,India,Unverified,39.66,6,421.99,2024-09-22 15:44:10
USER_000347,2024-05-21,Consumer,25-34,USA,Verified,2541.94,13,1820.58,2024-10-22 09:49:58
USER_000348,2024-01-23,Consumer,18-24,Canada,Verified,512.47,8,389.64,2024-10-24 13:37:56
USER_000349,2024-01-02,Consumer,25-34,Canada,Verified,15.47,6,506.26,2024-09-21 08:12:06
USER_000350,2024-06-19,Consumer,18-24,France,Verified,805.22,9,2986.25,2024-09-09 18:41:28
USER_000351,2024-03-07,Consumer,55+,Australia,Verified,393.77,10,596.36,2024-09-21 14:34:29
USER_000352,2024-05-14,Business,18-24,USA,Verified,20.23,10,1003.51,2024-09-23 08:36:43
USER_000353,2024-03-23,Consumer,18-24,India,Unverified,3135.65,18,3756.98,2024-10-24 23:39:18
USER_000354,2024-08-14,Consumer,55+,USA,Verified,33.76,11,1662.8,2024-09-10 08:50:24
USER_000355,2024-10-09,Consumer,25-34,Singapore,Unverified,295.09,6,856.52,2024-10-04 12:00:51
USER_000356,2024-08-06,Consumer,35-44,UAE,Unverified,3.99,5,1717.37,2024-09-24 15:23:50
USER_000357,2024-10-14,Consumer,25-34,France,Verified,8.82,11,2452.72,2024-10-13 07:42:50
USER_000358,2024-01-05,Consumer,25-34,Germany,Unverified,174.77,5,513.75,2024-07-25 17:58:37
USER_000359,2024-02-27,Business,18-24,UAE,Verified,56.35,6,2171.07,2024-09-30 17:59:41
USER_000360,2024-02-08,Consumer,25-34,USA,Verified,187.58,6,465.77,2024-09-02 12:45:41
USER_000361,2024-03-17,Consumer,35-44,Germany,Verified,480.77,5,1818.68,2024-07-08 10:12:54
USER_000362,2024-10-06,Consumer,25-34,UK,Verified,13.08,12,1514.18,2024-10-17 23:42:34
USER_000363,2024-01-19,Consumer,25-34,USA,Verified,60.76,11,1211.43,2024-09-04 14:31:48
USER_000364,2024-07-08,Consumer,35-44,USA,Verified,156.0,13,2860.64,2024-10-20 21:35:00
USER_000365,2024-10-25,Business,25-34,France,Unverified,334.88,2,96.25,2024-05-27 18:20:59
USER_000366,2024-10-09,Consumer,35-44,USA,Unverified,8.4,9,371.19,2024-10-19 20:08:24
USER_000367,2024-03-16,Premium,18-24,Canada,Verified,5.68,2,92.71,2024-10-07 21:40:40
USER_000368,2024-08-08,Business,45-54,USA,Verified,72.19,11,1015.43,2024-10-23 18:21:12
USER_000369,2024-03-06,Consumer,25-34,UK,Verified,533.38,13,2037.89,2024-09-06 08:17:18
USER_000370,2024-01-22,Consumer,25-34,France,Unverified,71.75,11,964.53,2024-10-16 08:55:21
USER_000371,2024-06-06,Consumer,25-34,Canada,Unverified,12.82,4,382.01,2024-04-24 07:28:07
USER_000372,2024-07-05,Consumer,45-54,India,Verified,20.58,10,1291.1,2024-08-19 08:45:21
USER_000373,2024-01-21,Consumer,45-54,Canada,Verified,33.73,9,1820.94,2024-10-21 11:24:24
USER_000374,2024-07-02,Consumer,25-34,USA,Verified,3.59,9,417.42,2024-09-01 23:43:22
USER_000375,2024-04-17,Consumer,35-44,Brazil,Verified,53.31,9,1519.88,2024-09-15 23:54:22
USER_000376,2024-05-07,Consumer,18-24,UK,Verified,17.02,11,923.22,2024-10-24 18:12:15
USER_000377,2024-02-22,Business,18-24,India,Unverified,52.73,18,1563.54,2024-10-02 14:05:39
USER_000378,2024-06-30,Consumer,45-54,USA,Pending,748.31,4,798.15,2024-08-11 10:48:02
USER_000379,2024-10-13,Business,18-24,Germany,Verified,326.41,12,814.58,2024-08-30 06:38:42
USER_000380,2024-07-27,Consumer,18-24,USA,Unverified,144.58,11,2222.51,2024-10-16 07:41:17
USER_000381,2024-03-20,Consumer,35-44,USA,Verified,27.52,3,179.3,2024-09-10 13:37:24
USER_000382,2024-05-01,Consumer,45-54,UAE,Unverified,194.04,12,1744.55,2024-10-24 13:03:28
USER_000383,2024-03-24,Consumer,18-24,USA,Verified,7.14,8,954.87,2024-10-17 13:30:49
USER_000384,2024-03-31,Business,18-24,Canada,Unverified,13.95,6,830.44,2024-06-22 22:34:28
USER_000385,2024-07-30,Consumer,18-24,USA,Verified,33.14,8,2884.64,2024-10-18 08:06:44
USER_000386,2024-01-13,Business,18-24,Canada,Unverified,256.98,19,1769.04,2024-10-18 13:27:34
USER_000387,2024-04-01,Consumer,18-24,USA,Unverified,17.3,17,1645.82,2024-10-17 11:27:55
USER_000388,2024-06-19,Consumer,45-54,Australia,Verified,69.25,6,1463.24,2024-10-24 19:38:04
USER_000389,2024-07-29,Business,18-24,USA,Verified,8.4,8,821.72,2024-10-01 20:52:01
USER_000390,2024-05-07,Business,35-44,USA,Verified,171.05,9,742.29,2024-10-04 12:56:07
USER_000391,2024-05-16,Premium,45-54,USA,Unverified,125.71,8,701.5,2024-10-26 12:24:50
USER_000392,2024-03-22,Consumer,35-44,USA,Verified,392.62,9,1034.82,2024-09-22 17:34:25
USER_000393,2024-02-25,Consumer,18-24,Canada,Verified,48.15,11,1019.87,2024-09-16 07:31:29
USER_000394,2024-07-14,Business,35-44,UK,Verified,221.36,8,773.94,2024-09-29 12:52:29
USER_000395,2024-01-20,Consumer,45-54,Canada,Unverified,4.92,15,1528.65,2024-09-08 20:55:51
USER_000396,2024-08-28,Business,25-34,Germany,Verified,11.92,10,993.84,2024-09-17 02:27:05
USER_000397,2024-04-23,Business,25-34,USA,Verified,24.53,7,1163.56,2024-10-25 19:46:40
USER_000398,2024-04-12,Consumer,25-34,UK,Verified,11.83,8,1270.88,2024-10-22 10:46:33
USER_000399,2024-08-23,Business,25-34,Canada,Verified,53.95,13,1943.94,2024-10-14 18:41:01
USER_000400,2024-06-28,Business,25-34,USA,Verified,384.73,8,797.32,2024-10-25 11:57:25
USER_000401,2024-06-05,Consumer,35-44,USA,Verified,42.32,6,364.74,2024-10-24 08:55:49
USER_000402,2024-04-26,Business,35-44,Germany,Verified,28.76,12,1476.71,2024-10-11 11:16:17
USER_000403,2024-04-24,Consumer,25-34,France,Verified,445.34,11,1339.22,2024-10-17 15:24:03
USER_000404,2024-01-13,Business,35-44,Australia,Unverified,7.36,6,257.84,2024-10-21 03:00:16
USER_000405,2024-04-08,Consumer,18-24,USA,Verified,39.26,5,557.58,2024-10-20 06:43:04
USER_000406,2024-07-23,Business,35-44,USA,Verified,17.59,7,804.01,2024-10-02 19:59:28
USER_000407,2024-06-17,Consumer,35-44,Brazil,Verified,63.25,8,2496.54,2024-08-17 14:39:09
USER_000408,2024-05-22,Consumer,35-44,France,Verified,26.86,6,1375.82,2024-07-16 15:11:56
USER_000409,2024-02-05,Business,18-24,Singapore,Pending,6.05,11,1128.58,2024-10-08 13:22:39
USER_000410,2024-05-22,Consumer,35-44,USA,Verified,38.97,14,1121.51,2024-07-31 16:08:08
USER_000411,2024-06-28,Consumer,25-34,Germany,Verified,29.74,7,875.88,2024-09-07 06:08:02
USER_000412,2024-09-17,Premium,25-34,USA,Verified,33.29,14,2928.88,2024-08-26 05:10:07
USER_000413,2024-07-23,Premium,25-34,India,Unverified,6.69,6,352.91,2024-10-02 02:02:07
USER_000414,2024-10-01,Consumer,18-24,Canada,Verified,79.94,9,513.47,2024-09-21 08:26:42
USER_000415,2024-06-18,Consumer,25-34,Canada,Verified,109.53,3,422.35,2024-07-17 23:23:42
USER_000416,2024-01-15,Consumer,25-34,Brazil,Verified,51.97,12,1606.95,2024-09-29 13:51:50
USER_000417,2024-02-29,Consumer,25-34,USA,Verified,30.7,10,1800.48,2024-10-18 10:05:46
USER_000418,2024-05-13,Consumer,35-44,Germany,Unverified,15.23,11,7504.44,2024-09-26 19:05:41
USER_000419,2024-04-01,Consumer,25-34,USA,Verified,25.08,10,1211.38,2024-10-09 16:06:47
USER_000420,2024-10-24,Business,25-34,UK,Verified,420.72,13,1880.03,2024-10-21 12:02:36
USER_000421,2024-05-15,Business,25-34,USA,Unverified,26.39,15,1350.04,2024-10-23 20:15:01
USER_000422,2024-01-20,Business,35-44,USA,Unverified,60.42,5,275.95,2024-08-25 09:16:35
USER_000423,2024-02-25,Consumer,35-44,Germany,Verified,63.95,14,1489.82,2024-10-21 22:39:43
USER_000424,2024-08-10,Consumer,45-54,USA,Verified,13.38,7,691.59,2024-09-25 20:53:18
USER_000425,2024-06-25,Consumer,35-44,USA,Verified,24.73,11,676.14,2024-09-09 21:48:13
USER_000426,2024-06-09,Consumer,18-24,Australia,Verified,79.82,9,822.13,2024-10-15 20:04:34
USER_000427,2024-08-11,Consumer,35-44,UK,Verified,19.96,13,2217.36,2024-10-17 18:00:39
USER_000428,2024-09-18,Business,25-34,UK,Verified,15.15,7,1700.68,2024-08-08 19:48:08
USER_000429,2024-02-29,Consumer,25-34,India,Verified,3.63,5,338.95,2024-09-24 12:29:32
USER_000430,2024-07-16,Consumer,55+,UK,Unverified,145.8,13,1138.14,2024-10-21 07:14:42
USER_000431,2024-10-22,Consumer,25-34,India,Unverified,18.96,12,2792.39,2024-09-11 21:18:15
USER_000432,2024-04-07,Business,35-44,USA,Unverified,12.29,10,801.4,2024-09-03 19:36:37
USER_000433,2024-05-10,Consumer,55+,Singapore,Verified,48.48,13,3547.55,2024-09-18 18:56:16
USER_000434,2024-01-23,Consumer,18-24,Brazil,Verified,87.49,8,692.99,2024-09-08 10:43:25
USER_000435,2024-08-11,Consumer,18-24,India,Unverified,23.38,10,788.91,2024-10-15 10:15:50
USER_000436,2024-01-01,Consumer,25-34,USA,Verified,666.0,11,3214.92,2024-10-01 23:08:58
USER_000437,2024-09-23,Consumer,18-24,France,Unverified,378.31,10,778.68,2024-10-24 22:05:50
USER_000438,2024-10-02,Business,18-24,India,Verified,39.79,9,2222.97,2024-10-16 14:11:55
USER_000439,2024-04-10,Consumer,55+,UK,Verified,84.23,10,3051.52,2024-10-18 23:37:59
USER_000440,2024-07-05,Consumer,55+,USA,Unverified,4.24,10,709.55,2024-10-21 18:35:38
USER_000441,2024-08-08,Consumer,35-44,USA,Verified,125.36,12,2133.1,2024-10-25 02:56:40
USER_000442,2024-02-05,Premium,35-44,Canada,Verified,72.73,7,663.46,2024-10-12 22:11:59
USER_000443,2024-06-18,Consumer,18-24,USA,Verified,2.59,12,3215.06,2024-10-18 17:54:56
USER_000444,2024-06-09,Consumer,35-44,Germany,Unverified,28.36,11,2595.19,2024-09-26 19:28:55
USER_000445,2024-03-04,Business,18-24,UK,Unverified,5.06,10,641.19,2024-10-18 13:49:10
USER_000446,2024-06-02,Business,25-34,USA,Verified,180.7,9,1037.7,2024-10-08 11:03:26
USER_000447,2024-09-16,Premium,25-34,Germany,Verified,7.17,6,227.66,2024-07-23 14:36:14
USER_000448,2024-06-07,Business,35-44,USA,Verified,4.38,11,1588.91,2024-10-19 22:28:35
USER_000449,2024-07-28,Consumer,18-24,Germany,Verified,11.11,11,857.66,2024-10-25 16:59:39
USER_000450,2024-06-16,Consumer,18-24,UAE,Verified,38.89,10,743.08,2024-10-23 18:17:24
USER_000451,2024-07-25,Business,35-44,France,Verified,40.36,10,1071.18,2024-09-03 08:06:29
USER_000452,2024-05-31,Consumer,35-44,USA,Verified,14.05,9,1159.04,2024-09-09 07:37:02
USER_000453,2024-10-10,Consumer,25-34,Brazil,Verified,47.86,9,1221.57,2024-10-02 00:29:59
USER_000454,2024-03-06,Business,18-24,Canada,Verified,16.2,13,2660.56,2024-09-19 21:41:39
USER_000455,2024-04-08,Consumer,45-54,Canada,Verified,64.92,13,2187.39,2024-09-09 14:33:45
USER_000456,2024-08-03,Consumer,18-24,UK,Verified,138.13,12,3184.91,2024-10-05 15:01:00
USER_000457,2024-07-13,Consumer,35-44,USA,Verified,54.11,9,656.16,2024-10-16 14:50:41
USER_000458,2024-03-30,Consumer,18-24,USA,Unverified,35.16,12,1598.18,2024-10-23 09:21:31
USER_000459,2024-10-18,Consumer,35-44,India,Unverified,48.15,12,706.82,2024-10-18 10:22:40
USER_000460,2024-06-03,Consumer,35-44,USA,Unverified,12.45,14,1756.46,2024-09-27 05:47:34
USER_000461,2024-07-26,Consumer,45-54,UK,Unverified,172.2,10,578.3,2024-08-31 22:29:27
USER_000462,2024-10-07,Consumer,25-34,Germany,Verified,44.39,17,1551.5,2024-10-13 15:39:22
USER_000463,2024-01-01,Consumer,18-24,USA,Verified,382.38,11,1205.52,2024-10-25 10:44:48
USER_000464,2024-06-04,Consumer,45-54,India,Verified,867.92,16,2213.73,2024-09-25 04:25:50
USER_000465,2024-05-26,Premium,25-34,Brazil,Verified,5.2,2,124.87,2024-07-31 11:08:41
USER_000466,2024-04-17,Consumer,45-54,USA,Verified,122.85,13,1001.36,2024-10-24 22:59:16
USER_000467,2024-08-08,Consumer,35-44,Canada,Verified,29.71,8,854.79,2024-09-17 12:02:22
USER_000468,2024-10-23,Business,25-34,USA,Verified,67.25,10,1566.53,2024-10-24 21:46:43
USER_000469,2024-06-13,Consumer,55+,Canada,Verified,43.58,11,1804.91,2024-10-03 08:52:58
USER_000470,2024-08-26,Premium,25-34,Canada,Verified,7.72,4,367.95,2024-09-26 20:20:39
USER_000471,2024-08-14,Consumer,35-44,USA,Verified,124.1,9,1133.6,2024-09-08 19:42:54
USER_000472,2024-08-14,Premium,35-44,Germany,Verified,18.06,8,673.62,2024-09-24 09:59:08
USER_000473,2024-04-19,Consumer,25-34,USA,Unverified,440.56,9,3230.47,2024-10-24 15:12:53
USER_000474,2024-09-18,Business,35-44,Canada,Verified,32.77,10,3585.88,2024-10-17 11:43:43
USER_000475,2024-08-30,Consumer,35-44,Brazil,Unverified,65.52,10,2066.46,2024-07-29 14:23:58
USER_000476,2024-03-27,Premium,35-44,USA,Unverified,110.05,8,1536.67,2024-09-04 15:51:58
USER_000477,2024-02-13,Consumer,25-34,USA,Verified,100.86,15,1583.29,2024-10-05 08:53:18
USER_000478,2024-05-25,Consumer,35-44,USA,Unverified,119.71,15,2469.77,2024-10-25 15:35:58
USER_000479,2024-09-20,Premium,18-24,UK,Verified,131.57,11,1617.3,2024-08-09 12:31:35
USER_000480,2024-06-20,Consumer,18-24,India,Verified,37.11,8,1430.53,2024-10-18 20:01:45
USER_000481,2024-02-17,Consumer,18-24,Canada,Unverified,27.2,7,426.51,2024-09-12 14:33:51
USER_000482,2024-04-30,Consumer,25-34,UK,Unverified,137.58,10,1024.42,2024-10-11 07:31:53
USER_000483,2024-06-07,Consumer,45-54,Brazil,Unverified,56.07,11,1434.35,2024-10-05 11:07:42
USER_000484,2024-04-25,Consumer,35-44,Canada,Unverified,16.33,8,1128.18,2024-09-28 13:53:49
USER_000485,2024-04-11,Consumer,55+,UAE,Verified,51.66,13,1895.38,2024-10-25 11:22:02
USER_000486,2024-03-16,Business,18-24,Australia,Verified,6.34,8,1236.95,2024-10-16 15:51:42
USER_000487,2024-01-13,Consumer,35-44,Brazil,Unverified,37.99,8,903.57,2024-10-15 11:43:52
USER_000488,2024-01-24,Consumer,25-34,Germany,Verified,36.84,15,2663.03,2024-10-11 19:59:58
USER_000489,2024-05-05,Premium,18-24,UAE,Verified,47.19,14,1264.02,2024-10-10 19:57:24
USER_000490,2024-08-31,Business,45-54,Canada,Unverified,51.43,13,9594.13,2024-09-06 10:19:32
USER_000491,2024-02-07,Consumer,18-24,Germany,Verified,143.11,9,770.46,2024-10-17 08:27:23
USER_000492,2024-08-21,Consumer,25-34,USA,Verified,352.15,13,2076.96,2024-10-26 11:19:48
USER_000493,2024-07-31,Consumer,25-34,Brazil,Verified,23.59,11,2036.72,2024-10-04 17:49:08
USER_000494,2024-10-21,Consumer,35-44,USA,Verified,20.42,6,319.22,2024-05-27 12:15:43
USER_000495,2024-04-09,Consumer,35-44,Germany,Verified,57.59,11,927.34,2024-10-22 18:23:29
USER_000496,2024-07-15,Consumer,25-34,UK,Verified,11.51,11,1233.05,2024-09-29 20:13:43
USER_000497,2024-09-10,Consumer,18-24,India,Unverified,742.44,13,1957.75,2024-10-08 15:01:12
USER_000498,2024-07-23,Consumer,18-24,USA,Verified,52.83,8,898.29,2024-10-07 14:55:11
USER_000499,2024-05-04,Premium,18-24,Brazil,Verified,13.57,15,2147.88,2024-10-25 17:30:02
USER_000500,2024-03-16,Premium,45-54,Germany,Verified,18.18,8,514.77,2024-07-22 12:20:56
USER_000501,2024-01-03,Consumer,45-54,Singapore,Verified,16.07,12,1880.08,2024-10-03 12:25:59
USER_000502,2024-02-24,Consumer,55+,Canada,Verified,192.51,11,1457.89,2024-10-14 22:43:39
USER_000503,2024-08-05,Consumer,45-54,UK,Verified,69.58,9,3171.38,2024-10-10 10:50:09
USER_000504,2024-04-22,Business,45-54,UK,Verified,1017.43,9,701.4,2024-06-22 21:55:18
